Alias_Name,GameCount,Standardized_Name
Cleveland Rhodes (OH),434,Cleveland Rhodes (OH)
Cleveland Saint Ignatius (OH),1301,Cleveland St. Ignatius (OH)
Cleveland Sawtells Practice (OH),1,
Cleveland Shaw (OH),58,
Cleveland South (OH),388,Cleveland South (OH)
Cleveland Spencerian College (OH),1,Cleveland Spencerian Commercial (OH)
Cleveland Spencerian Commercial (OH),2,Cleveland Spencerian Commercial (OH)
Cleveland St Ignatius (OH),2,Cleveland St. Ignatius (OH)
Cleveland St. Benedictine (OH),1,
Cleveland St. Edward (OH),1,
Cleveland St. Edwards (OH),13,
Cleveland St. Ignatius (OH),1296,Cleveland St. Ignatius (OH)
Cleveland St. Ignatius Alumni (OH),1,
Cleveland St. John Cantius (OH),8,
Cleveland St. Joseph (OH),367,Cleveland St. Joseph (OH)
Cleveland St. Joseph Byzantine (OH),2,
Cleveland St. Joseph's (OH),17,Cleveland St. Joseph (OH)
Cleveland St. Joseph's Prep (OH),2,
Cleveland St. Mary Byzantine (OH),22,
Cleveland St. Michael's (OH),1,
Cleveland St. Stanislaus (OH),19,
Cleveland St. Thomas Aquinas (OH),2,
Cleveland St. Vincent (OH),1,
Cleveland Tech (OH),1,
Cleveland University (OH),17,
Cleveland University School (OH),39,
Cleveland Villa Angela (OH),23,
Cleveland Villa Angela-Saint Joseph (OH),473,Cleveland Villa Angela-Saint Joseph (OH)
Cleveland West (OH),102,Cleveland West (OH)
Cleveland West Commerce (OH),87,
Cleveland West Tech (OH),207,Cleveland West Tech (OH)
Cleveland West Tech 2nds (OH),1,
Cleveland West Technical (OH),5,Cleveland West Tech (OH)
Cleveland Y Preps (OH),1,
Cleveland Young (OH),49,
Cleves Taylor (OH),302,Cleves Taylor (OH)
Clevleand Lincoln West (OH),1,
Clinton (OH),1,
Clyde (OH),499,Clyde (OH)
Coal Grove (OH),5,
Coal Grove Dawson Bryant (OH),19,Coal Grove Dawson-Bryant (OH)
Coal Grove Dawson-Bryant (OH),402,Coal Grove Dawson-Bryant (OH)
Coalton (OH),1,
Coldwater (OH),676,Coldwater (OH)
Colgate (OH),1,
Collingswood (OH),1,
Collins Western Reserve (OH),518,Collins Western Reserve (OH)
Columbia City (OH),1,
Columbia Prep (OH),1,
Columbia Station (OH),5,Columbia Station Columbia (OH)
Columbia Station Columbia (OH),322,Columbia Station Columbia (OH)
Columbiana (OH),703,Columbiana (OH)
Columbiana Crestview (OH),548,Columbiana Crestview (OH)
Columbus (OH),2,
Columbus Academy (OH),73,
Columbus Africentric Early (OH),20,Columbus Africentric Early College (OH)
Columbus Africentric Early College (OH),199,Columbus Africentric Early College (OH)
Columbus Aquinas (OH),8,
Columbus Beechcroft (OH),457,Columbus Beechcroft (OH)
Columbus Bexley (OH),307,Columbus Bexley (OH)
Columbus Bishop Hartley (OH),581,Columbus Bishop Hartley (OH)
Columbus Bishop Ready (OH),488,Columbus Bishop Ready (OH)
Columbus Bishop Sycamore (OH),9,
Columbus Bishop Watterson (OH),794,Columbus Bishop Watterson (OH)
