Alias_Name,GameCount,Standardized_Name
Homer City Homer-Center (PA),835,Homer City Homer-Center (PA)
Homer City Homer Center (PA),19,Homer City Homer-Center (PA)
Homestead (PA),550,Homestead (PA)
Homestead Bishop Boyle (PA),154,Homestead Bishop Boyle (PA)
Honesdale (PA),686,Honesdale (PA)
Hookstown South Side Beaver (PA),673,Hookstown South Side Beaver (PA)
Hookstown South Side (PA),20,Hookstown South Side Beaver (PA)
Houston Chartiers-Houston (PA),784,Houston Chartiers-Houston (PA)
Houston Chartiers Houston (PA),19,Houston Chartiers-Houston (PA)
Houtzdale Moshannon Valley (PA),775,Houtzdale Moshannon Valley (PA)
Hughesville (PA),823,Hughesville (PA)
Hummelstown LowerDauphin (PA),1011,Hummelstown Lower Dauphin (PA)
Hummelstown Lower Dauphin (PA),10,Hummelstown Lower Dauphin (PA)
Huntingdon (PA),1160,Huntingdon (PA)
Huntingdon Valley Lower Moreland (PA),807,Huntingdon Valley Lower Moreland (PA)
Imperial West Allegheny (PA),842,Imperial West Allegheny (PA)
Indiana (PA),952,Indiana (PA)
Indiana UniversityofPennsylvania (PA),47,Indiana University of Pennsylvania (PA)
Industry Western Beaver (PA),500,Industry Western Beaver (PA)
Jeannette (PA),1364,Jeannette (PA)
Jefferson Hills Thomas Jefferson (PA),873,Jefferson Hills Thomas Jefferson (PA)
Jefferson-Morgan (PA),968,Jefferson-Morgan (PA)
Jefferson Morgan (PA),21,Jefferson-Morgan (PA)
Jenkins Township (PA),104,Jenkins Township (PA)
Jenkintown (PA),928,Jenkintown (PA)
Jenner-Boswell (PA),437,Jenner-Boswell (PA)
Jenner-Boswell Joint (PA),2,Jenner-Boswell (PA)
Jermyn Lakeland (PA),798,Jermyn Lakeland (PA)
Jersey Shore (PA),927,Jersey Shore (PA)
Jessup (PA),362,Jessup (PA)
Jim Thorpe (PA),745,Jim Thorpe (PA)
Jim Thorpe Mauch ChunkCatholic (PA),76,Jim Thorpe Mauch Chunk Catholic (PA)
Jim Thorpe Mauch Chunk Catholic (PA),16,Jim Thorpe Mauch Chunk Catholic (PA)
Jim Thorpe Mauch Chunk (PA),1,Jim Thorpe Mauch Chunk Catholic (PA)
Johnsonburg (PA),865,Johnsonburg (PA)
Johnstown Bishop McCort (PA),961,Johnstown Bishop McCort (PA)
JohnstownCentralCatholic (PA),15,Johnstown Central Catholic (PA)
Johnstown Central Catholic (PA),5,Johnstown Central Catholic (PA)
Johnstown Conemaugh Valley (PA),590,Johnstown Conemaugh Valley (PA)
Johnstown Dale (PA),169,Johnstown Dale (PA)
Johnstown Ferndale (PA),916,Johnstown Ferndale (PA)
Johnstown Richland (PA),966,Johnstown Richland (PA)
Johnstown Southmont (PA),222,Johnstown Southmont (PA)
Johnstown Westmont Hilltop (PA),1014,Johnstown Westmont Hilltop (PA)
Johnstown Westmont Upper Yoder (PA),59,Johnstown Westmont Upper Yoder (PA)
Johnstown WestmontUpper Yoder JV (PA),4,Johnstown Westmont Upper Yoder JV (PA)
Kane (PA),1040,Kane (PA)
Kantner Forbes (PA),126,Kantner Forbes (PA)
Karns City (PA),799,Karns City (PA)
Kennett Square Kennett (PA),213,Kennett Square Kennett (PA)
Kennett Square Unionville (PA),554,Kennett Square Unionville (PA)
Keystone Academy (PA),210,Keystone Academy (PA)
King of Prussia Upper Merion Area (PA),906,King of Prussia Upper Merion Area (PA)
King's College (PA),6,Kings College (PA)
Kings College (PA),5,Kings College (PA)
Kingston (PA),571,Kingston (PA)
Kingston BishopO'Reilly (PA),562,Kingston Bishop O'Reilly (PA)
Kingston Bishop O'Reilly (PA),19,Kingston Bishop O'Reilly (PA)
Kingston Bishop O?Reilly (PA),1,Kingston Bishop O'Reilly (PA)
Kingston Township (PA),193,Kingston Township (PA)
Kingston West Side Area Voc-Tech (PA),122,Kingston West Side Area Voc-Tech (PA)
Kingston West Side Vo-Tech (PA),10,Kingston West Side Area Voc-Tech (PA)
Kingston Wyoming Seminary (PA),869,Kingston Wyoming Seminary (PA)
Kingston Wyoming Seminary College Prep (PA),156,Kingston Wyoming Seminary (PA)
Kintnersville Palisades (PA),645,Kintnersville Palisades (PA)
Kinzers Pequea Valley (PA),268,Kinzers Pequea Valley (PA)
Kittanning (PA),876,Kittanning (PA)
Knox Keystone (PA),579,Knox Keystone (PA)
Kulpmont (PA),215,Kulpmont (PA)
Kutztown (PA),536,Kutztown (PA)
Kutztown Normal College (PA),16,Kutztown Normal College (PA)
Kutztown Normal (PA),1,Kutztown Normal College (PA)
Lafayette College Fresh (PA),58,Lafayette College Frosh (PA)
Lafayette College Freshmen (PA),6,Lafayette College Frosh (PA)
Lafayette College Frosh (PA),5,Lafayette College Frosh (PA)
Lafayette Freshman (PA),4,Lafayette College Frosh (PA)
Laffeyette College Fresh (PA),1,Lafayette College Frosh (PA)
Lafayette University JV (PA),25,Lafayette College JV (PA)
Lafayette College JV (PA),12,Lafayette College JV (PA)
Lafayette College Sophomores (PA),3,Lafayette College JV (PA)
Lafayette College Sophmoes (PA),1,Lafayette College JV (PA)
Lafayette Sophmores (PA),1,Lafayette College JV (PA)
Lake Ariel Western Wayne (PA),618,Lake Ariel Western Wayne (PA)
Lake-Lehman Lehman Township (PA),26,Lake-Lehman (PA)
Lake-Lehman (PA),19,Lake-Lehman (PA)
Lampeter-Strasburg (PA),571,Lampeter-Strasburg (PA)
Lampeter St. rasburg (PA),25,Lampeter-Strasburg (PA)
Lancaster Catholic (PA),1005,Lancaster Catholic (PA)
Lancaster Conestoga Valley (PA),762,Lancaster Conestoga Valley (PA)
Lancaster Franklin & Marshall Academy (PA),300,Lancaster Franklin & Marshall Academy (PA)
Lancaster Franklin & Marshal Academy (PA),10,Lancaster Franklin & Marshall Academy (PA)
Lancaster J.P. McCaskey (PA),1168,Lancaster J.P. McCaskey (PA)
Lancaster Jp Mccaskey (PA),19,Lancaster J.P. McCaskey (PA)
Lancaster Manheim Township (PA),924,Lancaster Manheim Township (PA)
Lancaster Stevens Trade (PA),182,Lancaster Stevens Trade (PA)
Lancaster Stevens Trade School (PA),46,Lancaster Stevens Trade (PA)
Lancaster Steven Trade (PA),1,Lancaster Stevens Trade (PA)
Landisville Hempfield (PA),1159,Landisville Hempfield (PA)
Langhorne Neshaminy (PA),1396,Langhorne Neshaminy (PA)
Lansdale Catholic (PA),824,Lansdale Catholic (PA)
Lansdale North Penn (PA),1556,Lansdale North Penn (PA)
Lansdowne Penn Wood (PA),516,Lansdowne Penn Wood (PA)
Lansdowne-Aldan (PA),825,Lansdowne-Aldan (PA)
Lansford (PA),441,Lansford (PA)
Lansford Panther Valley (PA),615,Lansford Panther Valley (PA)
Larksville (PA),469,Larksville (PA)
Latrobe St. Vincent Prep (PA),127,Latrobe St. Vincent Prep (PA)
Laureldale Muhlenberg (PA),802,Laureldale Muhlenberg (PA)
Laureldale Muhlenberg Township (PA),4,Laureldale Muhlenberg (PA)
Lebanon (PA),1204,Lebanon (PA)
Lebanon Catholic (PA),540,Lebanon Catholic (PA)
Lebanon Cedar Crest (PA),737,Lebanon Cedar Crest (PA)
Leechburg (PA),989,Leechburg (PA)
Leesport Schuylkill Valley (PA),547,Leesport Schuylkill Valley (PA)
Leetsdale (PA),171,Leetsdale (PA)
Leetsdale Quaker Valley (PA),683,Leetsdale Quaker Valley (PA)
Lehighton (PA),1090,Lehighton (PA)
Lehman Lake-Lehman (PA),829,Lehman Lake-Lehman (PA)
Leisenring Dunbar Township (PA),285,Leisenring Dunbar Township (PA)
Lemoyne (PA),346,Lemoyne (PA)
Lemoyne West Shore Joint (PA),4,Lemoyne West Shore (PA)
Lemoyne West Shore (PA),1,Lemoyne West Shore (PA)
Levittown Harry S. Truman (PA),465,Levittown Harry S. Truman (PA)
Levittown Harry S (PA),19,Levittown Harry S. Truman (PA)
Levittown Truman (PA),265,Levittown Truman (PA)
Levittown Woodrow Wilson (PA),278,Levittown Woodrow Wilson (PA)
Lewisberry Red Land (PA),657,Lewisberry Red Land (PA)
Lewisburg (PA),921,Lewisburg (PA)
Lewistown (PA),846,Lewistown (PA)
Lewistown Chief Logan (PA),252,Lewistown Chief Logan (PA)
Lewistown Indian Valley (PA),240,Lewistown Indian Valley (PA)
Lewistown Mifflin County (PA),153,Lewistown Mifflin County (PA)
Library South Park (PA),814,Library South Park (PA)
Ligonier Valley (PA),1114,Ligonier Valley (PA)
Lilly (PA),383,Lilly (PA)
Linesville (PA),341,Linesville (PA)
Linesville Conneaut Area (PA),140,Linesville Conneaut Area (PA)
Lititz Warwick (PA),940,Lititz Warwick (PA)
Littlestown (PA),875,Littlestown (PA)
Lock Haven (PA),781,Lock Haven (PA)
Lower Burrell (PA),640,Lower Burrell (PA)
Loysburg Northern Bedford County (PA),744,Loysburg Northern Bedford County (PA)
Luzerne (PA),415,Luzerne (PA)
Lykens (PA),472,Lykens (PA)
Mahanoy City Mahanoy Area (PA),1084,Mahanoy City Mahanoy Area (PA)
Mahanoy Joint (PA),155,Mahanoy Joint (PA)
Mahanoy Township (PA),292,Mahanoy Township (PA)
MahanoyCity (PA),173,MahanoyCity (PA)
Malvern Great Valley (PA),746,Malvern Great Valley (PA)
Malvern Prep (PA),876,Malvern Prep (PA)
Malvern School (PA),436,Malvern School (PA)
Manchester Northeastern (PA),183,Manchester Northeastern (PA)
Manheim Central (PA),905,Manheim Central (PA)
MansfieldUniversity ofPennsylvania (PA),22,Mansfield University of Pennsylvania (PA)
Marianna West Bethlehem (PA),113,Marianna West Bethlehem (PA)
Marion Center (PA),545,Marion Center (PA)
Mars (PA),1038,Mars (PA)
Martinsburg Central (PA),723,Martinsburg Central (PA)
Marysville (PA),113,Marysville (PA)
Masontown (PA),359,Masontown (PA)
Masontown All-Saints (PA),47,Masontown All-Saints (PA)
Masontown All Saints (PA),26,Masontown All-Saints (PA)
McAdoo (PA),266,McAdoo (PA)
McAlisterville East Juniata (PA),430,McAlisterville East Juniata (PA)
McCanns Business College (PA),10,McCann's Business College (PA)
McCann's Business College (PA),6,McCann's Business College (PA)
McClellandtown German Township (PA),728,McClellandtown German Township (PA)
McDonald (PA),371,McDonald (PA)
McDonald Fort Cherry (PA),710,McDonald Fort Cherry (PA)
McDonald South Fayette (PA),999,McDonald South Fayette (PA)
McKees Rocks (PA),476,McKees Rocks (PA)
McKees Rocks Montour (PA),838,McKees Rocks Montour (PA)
McKees Rocks Sto-Rox (PA),612,McKees Rocks Sto-Rox (PA)
Mckees Rocks Sto Rox (PA),19,McKees Rocks Sto-Rox (PA)
McKeesport (PA),1367,McKeesport (PA)
McKeesport SerraCatholic (PA),621,McKeesport Serra Catholic (PA)
McKeesport Serra Catholic (PA),10,McKeesport Serra Catholic (PA)
McKeesport South Allegheny (PA),495,McKeesport South Allegheny (PA)
McMurray Peters Township (PA),722,McMurray Peters Township (PA)
McSherrystown Delone Catholic (PA),977,McSherrystown Delone Catholic (PA)
Meadville (PA),1092,Meadville (PA)
Meadville Area (PA),1,Meadville (PA)
Mechanicsburg (PA),1087,Mechanicsburg (PA)
Mechanicsburg Cumberland Valley (PA),871,Mechanicsburg Cumberland Valley (PA)
Media (PA),569,Media (PA)
Media Penncrest (PA),862,Media Penncrest (PA)
Mercer (PA),809,Mercer (PA)
MercersburgAcademy (PA),775,Mercersburg Academy (PA)
Mercersburg Academy (PA),30,Mercersburg Academy (PA)
Mercersburg James Buchanan (PA),623,Mercersburg James Buchanan (PA)
Merion Station Episcopal Academy (PA),1183,Merion Station Episcopal Academy (PA)
Meyersdale (PA),956,Meyersdale (PA)
Middleburg Midd-West (PA),59,Middleburg Midd-West (PA)
Middleburg Midd West (PA),19,Middleburg Midd-West (PA)
Middletown (PA),1068,Middletown (PA)
Midland Lincoln (PA),308,Midland Lincoln (PA)
Midway (PA),265,Midway (PA)
Mifflinburg (PA),895,Mifflinburg (PA)
Mifflintown Juniata (PA),961,Mifflintown Juniata (PA)
Milford Delaware Valley (PA),415,Milford Delaware Valley (PA)
Mill Hall Bald Eagle-Nittany (PA),479,Mill Hall Bald Eagle-Nittany (PA)
Mill Hall Central Mountain (PA),279,Mill Hall Central Mountain (PA)
Millersburg (PA),924,Millersburg (PA)
Millersville Penn Manor (PA),576,Millersville Penn Manor (PA)
Millersville State Normal School (PA),40,Millersville State Normal College (PA)
Millersville University (PA),7,Millersville State Normal College (PA)
Millersville State Normal College (PA),3,Millersville State Normal College (PA)
MillersvilleStateNormalSchool JV (PA),6,Millersville State Normal College JV (PA)
Millersville UniversityofPennsylvania JV (PA),3,Millersville State Normal College JV (PA)
Millvale (PA),384,Millvale (PA)
Millville (PA),15,Millville Area (PA)
Millville Area (PA),1,Millville Area (PA)
Milton (PA),1078,Milton (PA)
Milton Hershey (PA),890,Milton Hershey (PA)
Minersville (PA),1078,Minersville (PA)
Minersville Cass Township (PA),286,Minersville Cass Township (PA)
Monaca (PA),762,Monaca (PA)
Monaca Center (PA),448,Monaca Center (PA)
Monaca Central Valley (PA),206,Monaca Central Valley (PA)
Monessen (PA),1098,Monessen (PA)
Monongahela (PA),248,Monongahela (PA)
Monongahela Ringgold (PA),485,Monongahela Ringgold (PA)
Monongahela ValleyCatholic (PA),169,Monongahela Valley Catholic (PA)
Monongahela Valley Catholic (PA),4,Monongahela Valley Catholic (PA)
Monroeville Gateway (PA),809,Monroeville Gateway (PA)
Montgomery (PA),1001,Montgomery (PA)
Montgomery County Springfield Township (PA),603,Montgomery County Springfield Township (PA)
Montgomery County Springfield (PA),12,Montgomery County Springfield Township (PA)
Montoursville (PA),1016,Montoursville (PA)
Montrose (PA),708,Montrose (PA)
Moon Township Moon Area (PA),895,Moon Township Moon Area (PA)
Morris Township (PA),323,Morris Township (PA)
Morrisdale West Branch (PA),702,Morrisdale West Branch (PA)
Morrisville (PA),1035,Morrisville (PA)
Moshannon Joint (PA),197,Moshannon Joint (PA)
Mount Carmel (PA),1688,Mount Carmel (PA)
Mount Carmel Catholic (PA),235,Mount Carmel Catholic (PA)
Mt. Carmel Catholic (PA),1,Mount Carmel Catholic (PA)
Mt.Carmel Catholic (PA),1,Mount Carmel Catholic (PA)
Mount Carmel Township (PA),186,Mount Carmel Township (PA)
Mt. Carmel Township (PA),2,Mount Carmel Township (PA)
Mount Joy Donegal (PA),738,Mount Joy Donegal (PA)
Mount Joy (PA),1,Mount Joy Donegal (PA)
Mount Morris (PA),253,Mount Morris (PA)
Mount Pleasant (PA),1005,Mount Pleasant (PA)
Mt. Pleasant Ramsay (PA),464,Mount Pleasant Ramsay (PA)
Mt. Pleasant Ramsey (PA),19,Mount Pleasant Ramsay (PA)
Mt. Pleasant Township Hickory Vocational (PA),225,Mount Pleasant Township Hickory Vocational (PA)
Mount Union (PA),1015,Mount Union (PA)
Mountain Top Crestwood (PA),568,Mountain Top Crestwood (PA)
Mt. Pleasant Hurst (PA),305,Mt. Pleasant Hurst (PA)
Muhlenberg College Frosh (PA),17,Muhlenberg College Frosh (PA)
Muhlenberg College Fresh (PA),2,Muhlenberg College Frosh (PA)
Muncy (PA),1085,Muncy (PA)
Munhall (PA),361,Munhall (PA)
Munhall Homestead (PA),347,Munhall Homestead (PA)
Munhall Steel Valley (PA),613,Munhall Steel Valley (PA)
Murrysville Franklin Regional (PA),786,Murrysville Franklin Regional (PA)
Myerstown Eastern Lebanon County (PA),580,Myerstown Eastern Lebanon County (PA)
Myerstown Eastern Lebanon (PA),22,Myerstown Eastern Lebanon County (PA)
Nanticoke Greater Nanticoke Area (PA),1140,Nanticoke Greater Nanticoke Area (PA)
Nanty Glo Blacklick Valley (PA),839,Nanty Glo Blacklick Valley (PA)
Natty Glo Blacklick Valley (PA),1,Nanty Glo Blacklick Valley (PA)
Nanty Glo United Valley (PA),20,Nanty Glo United Valley co-op [Blacklick Valley-United] (PA)
Nanty Glo United Valley co-op [Blacklick Valley-United] (PA),19,Nanty Glo United Valley co-op [Blacklick Valley-United] (PA)
Nanty-Glo (PA),103,Nanty-Glo (PA)
Natrona Heights Har-Brack (PA),468,Natrona Heights Har-Brack (PA)
Natrona Heights Highlands (PA),614,Natrona Heights Highlands (PA)
Nazareth Area (PA),1122,Nazareth Area (PA)
Nesquehoning (PA),375,Nesquehoning (PA)
Neville Island (PA),296,Neville Island (PA)
New Bethlehem Redbank Valley (PA),1003,New Bethlehem Redbank Valley (PA)
New Bloomfield Carson Long Military Academy (PA),680,New Bloomfield Carson Long Military Academy (PA)
New Bloomfield Carson Long Military Institute (PA),1,New Bloomfield Carson Long Military Academy (PA)
New Bloomfield Perry (PA),147,New Bloomfield Perry (PA)
New Brighton (PA),1019,New Brighton (PA)
New Castle (PA),1401,New Castle (PA)
New Castle Laurel (PA),735,New Castle Laurel (PA)
New Castle Neshannock (PA),727,New Castle Neshannock (PA)
New Castle Shenango (PA),648,New Castle Shenango (PA)
New Castle Union Area (PA),613,New Castle Union Area (PA)
New Castle Union (PA),21,New Castle Union Area (PA)
New Cumberland (PA),378,New Cumberland (PA)
New Florence Laurel Valley (PA),649,New Florence Laurel Valley (PA)
New Holland Garden Spot (PA),587,New Holland Garden Spot (PA)
New Hope (PA),40,New Hope (PA)
New Hope New Hope (PA),20,New Hope (PA)
New Hope Solebury (PA),207,New Hope Solebury (PA)
New Hope-Solebury (PA),158,New Hope Solebury (PA)
New Hope Solebury School (PA),62,New Hope Solebury (PA)
New Kensington (PA),566,New Kensington (PA)
New Kensington Valley (PA),507,New Kensington Valley (PA)
New Oxford (PA),578,New Oxford (PA)
New Paris Chestnut Ridge (PA),698,New Paris Chestnut Ridge (PA)
New Philadelphia Blythe Township (PA),306,New Philadelphia Blythe Township (PA)
New Tripoli Northwestern Lehigh (PA),694,New Tripoli Northwestern Lehigh (PA)
New Wilmington Area (PA),980,New Wilmington Area (PA)
Newport (PA),1016,Newport (PA)
Newtown Council Rock (PA),432,Newtown Council Rock (PA)
Newtown Council Rock North (PA),915,Newtown Council Rock North (PA)
Newtown George School (PA),701,Newtown George School (PA)
Newtown Square Delaware County Christian (PA),114,Newtown Square Delaware County Christian (PA)
Newtown Square Delaware County (PA),16,Newtown Square Delaware County Christian (PA)
Newtown Square Marple (PA),1151,Newtown Square Marple (PA)
Newtown Square Marple-Newton (PA),30,Newtown Square Marple (PA)
Newtown Square Marple Newtown (PA),22,Newtown Square Marple (PA)
Newtown Square Marple-Newtown (PA),7,Newtown Square Marple (PA)
Newville Big Spring (PA),739,Newville Big Spring (PA)
Newville Big Springs (PA),9,Newville Big Spring (PA)
Norristown (PA),1266,Norristown (PA)
Norristown Bishop Kenrick (PA),605,Norristown Bishop Kenrick (PA)
Norristown Bishop Kenrick-St. Patrick's (PA),13,Norristown Bishop Kenrick-St. Patrick's (PA)
Norristown Bishop Kenrick-St. Patricks (PA),3,Norristown Bishop Kenrick-St. Patrick's (PA)
Norristown Kennedy-Kenrick Catholic (PA),159,Norristown Kennedy-Kenrick Catholic (PA)
Norristown Kennedy-Kenrick (PA),33,Norristown Kennedy-Kenrick Catholic (PA)
Norristown Methacton (PA),655,Norristown Methacton (PA)
North Braddock Scott (PA),532,North Braddock Scott (PA)
North Braddock (PA),4,North Braddock Scott (PA)
North East (PA),1009,North East (PA)
North Huntingdon Norwin (PA),1092,North Huntingdon Norwin (PA)
Irwin North Huntington (PA),12,North Huntingdon Norwin (PA)
Irwin North Huntingdon (PA),8,North Huntingdon Norwin (PA)
North Penn-Mansfield (PA),482,North Penn-Mansfield (PA)
North Versailles East Allegheny (PA),671,North Versailles East Allegheny (PA)
Northampton (PA),1129,Northampton (PA)
Northern Cambria (PA),744,Northern Cambria (PA)
Northumberland (PA),534,Northumberland (PA)
Oakmont (PA),463,Oakmont (PA)
Oakmont Riverview (PA),562,Oakmont Riverview (PA)
Oil City (PA),1091,Oil City (PA)
Oil City Venango Christian (PA),224,Oil City Venango Christian (PA)
Oil City Venango Catholic (PA),1,Oil City Venango Christian (PA)
Old Forge (PA),1123,Old Forge (PA)
Olyphant (PA),356,Olyphant (PA)
Orbisonia (PA),213,Orbisonia (PA)
OsceolaMills (PA),313,Osceola Mills (PA)
Osceola Mills (PA),1,Osceola Mills (PA)
Oxford (PA),604,Oxford (PA)
Palmerton (PA),1062,Palmerton (PA)
Palmyra (PA),817,Palmyra (PA)
Patrick's Business College (PA),2,Patrick Business Institute College (PA)
Patrick Business College (PA),1,Patrick Business Institute College (PA)
Patrick Business Institute College (PA),1,Patrick Business Institute College (PA)
Patrick Institute (PA),1,Patrick Business Institute College (PA)
Patton (PA),331,Patton (PA)
Patton Cambria Heights (PA),705,Patton Cambria Heights (PA)
Patton School (PA),344,Patton School (PA)
Peckville Blakely (PA),330,Peckville Blakely (PA)
Pen Argyl (PA),1214,Pen Argyl (PA)
Pennsburg Perkiomen (PA),772,Pennsburg Perkiomen (PA)
Pennsburg Upper Perkiomen (PA),865,Pennsburg Upper Perkiomen (PA)
Pennsylvania School for the Deaf (PA),540,Pennsylvania School for the Deaf (PA)
Pennsylvania Institute fort the Deaf (PA) (OH),1,Pennsylvania School for the Deaf (PA)
Pennsylvaina School for the Deaf JV (PA),14,Pennsylvania School for the Deaf JV (PA)
Pennsylvania School for the Deaf JV (PA),1,Pennsylvania School for the Deaf JV (PA)
Perkasie Pennridge (PA),1113,Perkasie Pennridge (PA)
Perryopolis Frazier (PA),876,Perryopolis Frazier (PA)
Philadelphia Abraham Lincoln (PA),778,Philadelphia Abraham Lincoln (PA)
Philadelphia Academy at Palumbo (PA),65,Philadelphia Academy at Palumbo (PA)
Philadelphia Academy At (PA),17,Philadelphia Academy at Palumbo (PA)
Philadelphia Archbishop Ryan (PA),806,Philadelphia Archbishop Ryan (PA)
Philadelphia Benjamin Franklin (PA),807,Philadelphia Benjamin Franklin (PA)
Philadelphia Ben Franklin (PA),15,Philadelphia Benjamin Franklin (PA)
Philadelphia Boys' Latin Charter (PA),154,Philadelphia Boys' Latin Charter (PA)
Philadelphia Boys Latin (PA),19,Philadelphia Boys' Latin Charter (PA)
Philadelphia Brown Prep (PA),314,Philadelphia Brown Prep (PA)
Philadelphia Calvary Christian Academy (PA),144,Philadelphia Calvary Christian Academy (PA)
Philadelphia Cardinal Dougherty (PA),654,Philadelphia Cardinal Dougherty (PA)
Philadelphia Central (PA),1289,Philadelphia Central (PA)
Philadelphia Central Manual (PA),109,Philadelphia Central Manual (PA)
Philadelphia Chestnut Hill Academy (PA),894,Philadelphia Chestnut Hill Academy (PA)
Philadelphia Dobbins-Randolph AVTS (PA),786,Philadelphia Dobbins-Randolph AVTS (PA)
Philadelphia Dobbins-Randolph Vocational Tech (PA),3,Philadelphia Dobbins-Randolph AVTS (PA)
Philadelphia Dobbins Randolph (PA),2,Philadelphia Dobbins-Randolph AVTS (PA)
Philadelphia Edison-Fareira (PA),569,Philadelphia Edison-Fareira (PA)
Philadelphia Edward Bok Vo-Tech (PA),616,Philadelphia Edward Bok Vo-Tech (PA)
Philadelphia Bok Vo-Tech (PA),7,Philadelphia Edward Bok Vo-Tech (PA)
Philadelphia Bok Vocational Tech (PA),4,Philadelphia Edward Bok Vo-Tech (PA)
Philadelphia Bok Voc Tech (PA),1,Philadelphia Edward Bok Vo-Tech (PA)
Philadelphia Bok Voc-Tech (PA),1,Philadelphia Edward Bok Vo-Tech (PA)
Philadelphia Father Judge (PA),995,Philadelphia Father Judge (PA)
PhiladelphiaFrankford (PA),1249,Philadelphia Frankford (PA)
Philadephia Frankfort (PA),3,Philadelphia Frankford (PA)
Philadelphia George Washington (PA),702,Philadelphia George Washington (PA)
Philadelphia Germantown (PA),955,Philadelphia Germantown (PA)
Philadelphia Imhotep Charter (PA),255,Philadelphia Imhotep Charter (PA)
Philadelphia John Bartram (PA),843,Philadelphia John Bartram (PA)
Philadelphia Jules E. Mastbaum Vo-Tech (PA),764,Philadelphia Jules E. Mastbaum Vo-Tech (PA)
Philadelphia Jules E (PA),7,Philadelphia Jules E. Mastbaum Vo-Tech (PA)
Philadelphia Kensington (PA),57,Philadelphia Kensington (PA)
Philadelphia Kensington Kensington (PA),16,Philadelphia Kensington (PA)
Philadelphia KIPP DuBois Collegiate Academy (PA),53,Philadelphia KIPP DuBois Collegiate Academy (PA)
Philadelphia Kipp Dubois Academy (PA),18,Philadelphia KIPP DuBois Collegiate Academy (PA)
Philadelphia Martin L. King (PA),278,Philadelphia Martin L. King (PA)
Philadelphia Martin Luther King (PA),504,Philadelphia Martin Luther King (PA)
Philadelphia Martin Luther (PA),20,Philadelphia Martin Luther King (PA)
Philadelphia Mastery Charter North (PA),121,Philadelphia Mastery Charter North (PA)
Philadelphia Mastery Charter (PA),1,Philadelphia Mastery Charter North (PA)
Philadelphia Murrell Dobbins Vo-Tech (PA),34,Philadelphia Murrell Dobbins Vo-Tech (PA)
Philadelphia Murrell Dobbins (PA),16,Philadelphia Murrell Dobbins Vo-Tech (PA)
Philadelphia Neumann-Goretti (PA),893,Philadelphia Neumann-Goretti (PA)
Philadelphia Neumann Goretti (PA),20,Philadelphia Neumann-Goretti (PA)
Philadelphia Northeast (PA),1198,Philadelphia Northeast (PA)
Philadelphia Northeast Catholic (PA),1045,Philadelphia Northeast Catholic (PA)
Philadelphia Olney (PA),912,Philadelphia Olney (PA)
Philadelphia Onley (PA),2,Philadelphia Olney (PA)
Philadelphia Overbrook (PA),952,Philadelphia Overbrook (PA)
Philadelphia Prep Charter (PA),127,Philadelphia Prep Charter (PA)
Philadelphia Roman Catholic (PA),1435,Philadelphia Roman Catholic (PA)
Philadelphia Roxborough (PA),920,Philadelphia Roxborough (PA)
Philadelphia Samuel Fels (PA),169,Philadelphia Samuel Fels (PA)
Philadelphia School of the Future (PA),159,Philadelphia School of the Future (PA)
Philadelphia Simon Gratz (PA),941,Philadelphia Simon Gratz (PA)
Philadelphia Southern (PA),875,Philadelphia Southern (PA)
Philadelphia Springside Chestnut Hill Academy (PA),334,Philadelphia Springside Chestnut Hill Academy (PA)
Philadelphia Springside Chestnut Academy (PA),17,Philadelphia Springside Chestnut Hill Academy (PA)
Philadelphia St. John Neumann (PA),562,Philadelphia St. John Neumann (PA)
Philadelphia St. John the Baptist (PA),285,Philadelphia St. John the Baptist (PA)
Philadelphia Saint Joseph's Prep (PA),1401,Philadelphia St. Joseph's Prep (PA)
Philadelphia St. Josephs (PA),21,Philadelphia St. Joseph's Prep (PA)
Philadelphia St. Joseph's Prep (PA),8,Philadelphia St. Joseph's Prep (PA)
Philadelphia St. Francis Prep (PA),2,Philadelphia St. Joseph's Prep (PA)
Philadelphia St.Joseph'sPrep (PA),2,Philadelphia St. Joseph's Prep (PA)
Philadelphia St. Nicholas ofTolentine School (PA),8,Philadelphia St. Nicholas of Tolentine School (PA)
Philadelphia St. Thomas More (PA),446,Philadelphia St. Thomas More (PA)
Philadelphia Thomas A. Edison (PA),24,Philadelphia Thomas A. Edison (PA)
Philadelphia Thomas A (PA),18,Philadelphia Thomas A. Edison (PA)
Philadelphia University City (PA),377,Philadelphia University City (PA)
Philadelphia West Catholic (PA),1300,Philadelphia West Catholic (PA)
Philadelphia William Penn (PA),207,Philadelphia William Penn (PA)
Philadelphia William Penn Charter (PA),1554,Philadelphia William Penn Charter (PA)
Philipsburg (PA),20,Philipsburg (PA)
Phillipsburg (PA),11,Philipsburg (PA)
Philipsburg-Osceola (PA),968,Philipsburg-Osceola (PA)
Philipsburg Osceola (PA),19,Philipsburg-Osceola (PA)
Phoenixville (PA),1312,Phoenixville (PA)
Pine Grove (PA),800,Pine Grove (PA)
Pitcairn (PA),342,Pitcairn (PA)
Pittsburgh Allderdice (PA),666,Pittsburgh Allderdice (PA)
PittsburghAllegheny (PA),668,Pittsburgh Allegheny (PA)
Pittsburgh Allegheny Traditional Academy (PA),42,Pittsburgh Allegheny (PA)
Pittsburgh Allegheny (PA),12,Pittsburgh Allegheny (PA)
