Alias_Name,GameCount,Standardized_Name
Norwich (KS),279,Norwich (KS)
Oakley (KS),654,Oakley (KS)
Oberlin Decatur Community (KS),769,Oberlin Decatur Community (KS)
Olathe (KS),631,Olathe (KS)
Olathe East (KS),401,Olathe East (KS)
Olathe North (KS),564,Olathe North (KS)
Olathe Northwest (KS),205,Olathe Northwest (KS)
Olathe South (KS),529,Olathe South (KS)
Olpe (KS),635,Olpe (KS)
Onaga (KS),707,Onaga (KS)
Osage City (KS),749,Osage City (KS)
Osawatomie (KS),859,Osawatomie (KS)
Osborne (KS),632,Osborne (KS)
Oskaloosa (KS),605,Oskaloosa (KS)
Oswego (KS),760,Oswego (KS)
Otis-Bison (KS),555,Otis-Bison (KS)
Ottawa (KS),1045,Ottawa (KS)
Ottawa Academy (KS),1,Ottawa University Academy (KS)
Ottawa University Academy (KS),3,Ottawa University Academy (KS)
"Ottawa University """"B"""" (KS)",1,Ottawa University B (KS)
Ottawa University Reserves (KS),1,Ottawa University B (KS)
Overland Park Blue Valley North (KS),412,Overland Park Blue Valley North (KS)
Overland Park Blue Valley Northwest (KS),357,Overland Park Blue Valley Northwest (KS)
Overland Park Blue Valley Southwest (KS),159,Overland Park Blue Valley Southwest (KS)
Overland Park Shawnee Mission (KS),279,Overland Park Shawnee Mission (KS)
Overland Park Aquinas (KS),529,Overland Park St. Thomas Aquinas (KS)
Overland Park Saint Thomas (KS),20,Overland Park St. Thomas Aquinas (KS)
Overland Park Saint Thomas Aquinas (KS),16,Overland Park St. Thomas Aquinas (KS)
Overland Park St. Thomas Aquinas (KS),1,Overland Park St. Thomas Aquinas (KS)
Oxford (KS),773,Oxford (KS)
Palco (KS),205,Palco (KS)
Paola (KS),771,Paola (KS)
Parsons (KS),1060,Parsons (KS)
Peabody (KS),126,Peabody (KS)
Peabody Burns (KS),17,Peabody-Burns (KS)
Peabody-Burns (KS),504,Peabody-Burns (KS)
Perry Lecompton (KS),18,Perry-Lecompton (KS)
Perry-Lecompton (KS),581,Perry-Lecompton (KS)
Phillipsburg (KS),586,Phillipsburg (KS)
Pittsburg (KS),1189,Pittsburg (KS)
Pittsburg Saint Mary's-Colgan (KS),32,Pittsburg St. Mary's-Colgan (KS)
Pittsburg St Mary's-Colgan (KS),60,Pittsburg St. Mary's-Colgan (KS)
Pittsburg St. Marys (KS),19,Pittsburg St. Mary's-Colgan (KS)
