Alias_Name,GameCount,Standardized_Name
Mt. Green Academy (MS),1,Mount Green Academy (MS)
Mount Olive (MS),955,Mount Olive (MS)
Mt. Pleasant (MS),66,Mount Pleasant (MS)
Mt. Pleasant Sand Flat (MS),34,Mount Pleasant Sand Flat (MS)
Natchez (MS),488,Natchez (MS)
Natchez Adams County Christian (MS),592,Natchez Adams County Christian (MS)
Natchez Cathedral (MS),945,Natchez Cathedral (MS)
North Natchez (MS),202,Natchez North Natchez (MS)
North Natchez-Adams (MS),4,Natchez North Natchez (MS)
South Natchez (MS),495,Natchez South Natchez (MS)
SouthNatchez-Adams (MS),11,Natchez South Natchez (MS)
South Natchez-Adams (MS),3,Natchez South Natchez (MS)
Natchez Thomas Jefferson (MS),52,Natchez Thomas Jefferson Academy (MS)
Natchez Thomas Jefferson Academy (MS),1,Natchez Thomas Jefferson Academy (MS)
Natchez Trinity Episcopal Day (MS),506,Natchez Trinity Episcopal Day (MS)
Natchez Trinity Episcopal (MS),1,Natchez Trinity Episcopal Day (MS)
Natchez-Adams (MS),273,Natchez-Adams (MS)
Nettleton (MS),771,Nettleton (MS)
New Albany (MS),954,New Albany (MS)
New Augusta (MS),107,New Augusta (MS)
New Augusta Perry Central (MS),462,New Augusta Perry Central (MS)
New Hebron Attendence (MS),394,New Hebron Attendence (MS)
Newton (MS),911,Newton (MS)
Newton AHS (MS),3,Newton Academy (MS)
North Carrollton (MS),289,North Carrollton (MS)
North Carrollton J.Z. George (MS),791,North Carrollton J.Z. George (MS)
North Carrollton Jz George (MS),17,North Carrollton J.Z. George (MS)
Noxapater (MS),907,Noxapater (MS)
Noxumbee (MS),1,Noxapater (MS)
Oakland (MS),163,Oakland (MS)
Ocean Springs (MS),892,Ocean Springs (MS)
Ocean Springs St. Martin (MS),763,Ocean Springs St. Martin (MS)
Ocean Springs Saint Martin (MS),32,Ocean Springs St. Martin (MS)
Okolona (MS),1018,Okolona (MS)
Oktibbeha AHS (MS),1,Oktibbeha Academy (MS)
Olive Branch (MS),940,Olive Branch (MS)
Olive Branch Center Hill (MS),206,Olive Branch Center Hill (MS)
Olive Branch Lewisburg (MS),200,Olive Branch Lewisburg (MS)
Oxford (MS),952,Oxford (MS)
Oxford Lafayette (MS),713,Oxford Lafayette (MS)
Pachuta Clarke Academy (MS),134,Pachuta Clarke Academy (MS)
Pascagoula (MS),1172,Pascagoula (MS)
Pascagoula Our Lady of Victories (MS),197,Pascagoula Our Lady of Victories (MS)
Pascagoula Resurrection (MS),235,Pascagoula Resurrection Catholic (MS)
Pascagoula Resurrection Catholic (MS),185,Pascagoula Resurrection Catholic (MS)
Pass Christian (MS),870,Pass Christian (MS)
Pass Christian Hancock North Central (MS),283,Pass Christian Hancock North Central (MS)
Pearl (MS),902,Pearl (MS)
Pearl Park Place Christian Academy (MS),143,Pearl Park Place Christian Academy (MS)
