Alias_Name,GameCount,Standardized_Name
Plaquemine St. John The Evangelist (LA),152,Plaquemine St. John The Evangelist (LA)
Ponchatoula (LA),490,Ponchatoula (LA)
Port Allen (LA),482,Port Allen (LA)
Port Sulphur (LA),263,Port Sulphur (LA)
Port Sulphur South Plaquemines (LA),137,Port Sulphur South Plaquemines (LA)
PortBarre (LA),453,PortBarre (LA)
Pride Northeast (LA),449,Pride Northeast (LA)
Raceland Central Lafourche (LA),497,Raceland Central Lafourche (LA)
Rayne (LA),487,Rayne (LA)
Rayville (LA),491,Rayville (LA)
Rayville Riverfield Academy (LA),452,Rayville Riverfield Academy (LA)
Reserve East Saint John (LA),454,Reserve East St. John (LA)
Reserve East St. (LA),17,Reserve East St. John (LA)
Reserve Godchaux (LA),12,Reserve Leon Godchaux (LA)
Reserve Leon Godchaux (LA),3,Reserve Leon Godchaux (LA)
Reserve Riverside (LA),19,Reserve Riverside Academy (LA)
Reserve Riverside Academy (LA),536,Reserve Riverside Academy (LA)
Ringgold (LA),430,Ringgold (LA)
River Ridge Curtis (LA),571,River Ridge Curtis (LA)
Rosepine (LA),410,Rosepine (LA)
Ruston (LA),882,Ruston (LA)
Ruston Cedar Creek (LA),495,Ruston Cedar Creek (LA)
San Antonio Alamo Heights (LA),2,San Antonio Alamo Heights (TX)
Sarepta (LA),257,Sarepta (LA)
Shreveport Byrd (LA),1160,Shreveport Byrd (LA)
"Shreveport Byrd """"B"""" (LA)",2,Shreveport Byrd B (LA)
Shreveport Calvary Baptist Academy (LA),330,Shreveport Calvary Baptist Academy (LA)
Shreveport Captain Shreve (LA),14,Shreveport CaptainShreve (LA)
Shreveport CaptainShreve (LA),628,Shreveport CaptainShreve (LA)
Shreveport Evangel Christian Academy (LA),487,Shreveport Evangel Christian Academy (LA)
