Alias_Name,GameCount,Standardized_Name
Chicago Rauner College Prep (IL),141,Chicago Rauner College Prep (IL)
Chicago Resurrection College Prep (IL),1,
Chicago Richards (IL),49,
Chicago Rickover Naval Academy (IL),16,
Chicago Robeson (IL),374,Chicago Robeson (IL)
Chicago Robeson-Amandla Charter School (IL),9,
Chicago Roosevelt (IL),400,Chicago Roosevelt (IL)
Chicago Roosevelt JV (IL),3,
Chicago Rowe Clark (IL),15,Chicago Rowe-Clark Math & Science Academy (IL)
Chicago Rowe-Clark (IL),46,Chicago Rowe-Clark Math & Science Academy (IL)
Chicago Rowe-Clark Math & Science Academy (IL),106,Chicago Rowe-Clark Math & Science Academy (IL)
Chicago Saint Francis de Sales (IL),293,Chicago St. Francis de Sales (IL)
Chicago Saint Gregory (IL),19,
Chicago Saint Ignatius (IL),20,Chicago St. Ingatius College Prep (IL)
Chicago Saint Ignatius College Prep (IL),79,Chicago St. Ingatius College Prep (IL)
Chicago Saint Ingatius College Prep (IL),242,Chicago St. Ingatius College Prep (IL)
Chicago Saint Patrick (IL),542,Chicago St. Patrick (IL)
Chicago Saint Rita (IL),902,Chicago St. Rita (IL)
Chicago Sarah E. Goode STEM Academy (IL),5,
Chicago Schurz (IL),43,Chicago Schurz (IL)
Chicago Senn (IL),485,Chicago Senn (IL)
Chicago Senn 2nds (IL),1,
Chicago Simeon (IL),532,Chicago Simeon (IL)
Chicago Solorio Sun (IL),17,
Chicago South Shore International (IL),502,Chicago South Shore International (IL)
Chicago South Shore-Hirsch (IL),6,
Chicago South Side Academy (IL),1,
Chicago Southside (IL),1,
Chicago Spalding (IL),27,
Chicago St John De La Salle Catholic Academy (IL),1,
Chicago St. Cyril (IL),2,
Chicago St. einmetz College (IL),11,Chicago Steinmetz College Prep (IL)
Chicago St. Elizabeth (IL),49,
Chicago St. Fenwick (IL),1,
Chicago St. Francis de Sales (IL),292,
Chicago St. Gregory the Great (IL),36,
Chicago St. Ingatius College Prep (IL),282,
Chicago St. Joseph (IL),62,
Chicago St. Margaret Mary (IL),1,
Chicago St. Mel (IL),71,
Chicago St. Michael Central (IL),1,
Chicago St. Patrick (IL),542,
Chicago St. Paul (IL),1,
Chicago St. Philip Basilica (IL),77,
Chicago St. Procopius (IL),19,
Chicago St. Rita (IL),905,
Chicago St. Rita JV (IL),1,
Chicago St. Thomas Aquinas Catholic (IL),3,
Chicago Steinmetz College Prep (IL),440,Chicago Steinmetz College Prep (IL)
Chicago Sullivan (IL),449,Chicago Sullivan (IL)
Chicago Tabernacle Christian (IL),2,
Chicago Taft (IL),528,Chicago Taft (IL)
Chicago TEAM Englewood (IL),62,
Chicago Tech (IL),12,
Chicago Tech College (IL),1,
Chicago The Noble (IL),15,Chicago The Noble Academy (IL)
Chicago The Noble Academy (IL),21,Chicago The Noble Academy (IL)
Chicago Tilden (IL),664,Chicago Tilden (IL)
