Alias_Name,GameCount,Standardized_Name
Le Mars (IA),532,Le Mars (IA)
Le Mars Gehlen Catholic (IA),425,Le Mars Gehlen Catholic (IA)
LeGrand-Dunbar-Ferguson (IA),136,LeGrand-Dunbar-Ferguson (IA)
Lenox (IA),478,Lenox (IA)
Leon Central Decatur (IA),428,Leon Central Decatur (IA)
Letts Louisa-Muscatine (IA),434,Letts Louisa-Muscatine (IA)
Letts Louisa Muscatine (IA),17,Letts Louisa-Muscatine (IA)
Liberty Center Southeast Warren (IA),430,Liberty Center Southeast Warren (IA)
Lincoln (IA),13,Lincoln Community (IA)
Lincoln Community (IA),1,Lincoln Community (IA)
Linn Grove Sioux Valley (IA),94,Linn Grove Sioux Valley (IA)
Lisbon (IA),499,Lisbon (IA)
Logan-Magnolia (IA),463,Logan-Magnolia (IA)
Logan Magnolia (IA),17,Logan-Magnolia (IA)
Lohrville (IA),145,Lohrville (IA)
Lone Tree (IA),382,Lone Tree (IA)
lowa School for the Deaf (IA),219,lowa School for the Deaf (IA)
"Luther College """"B"""" (IA)",1,Luther College B (IA)
Lynnville-Sully (IA),467,Lynnville-Sully (IA)
Lytton (IA),102,Lytton (IA)
Madrid (IA),535,Madrid (IA)
MallardCommunity (IA),177,MallardCommunity (IA)
Malvern (IA),261,Malvern (IA)
Malvern East Mills (IA),182,Malvern East Mills (IA)
Manchester West Delaware (IA),565,Manchester West Delaware (IA)
Manilla (IA),154,Manilla (IA)
Manly Central Springs (IA),182,Manly Central Springs (IA)
Manly North Central (IA),266,Manly North Central (IA)
Manning (IA),338,Manning (IA)
Manson (IA),157,Manson (IA)
Manson-Northwest Webster (IA),303,Manson-Northwest Webster (IA)
Manson Northwest Webster (IA),18,Manson-Northwest Webster (IA)
Mapleton Maple Valley (IA),169,Mapleton Maple Valley (IA)
Mapleton Maple Valley-Anthon-Oto (IA),215,Mapleton Maple Valley-Anthon-Oto (IA)
Maquoketa (IA),499,Maquoketa (IA)
Marcus Community (IA),130,Marcus Community (IA)
Marcus-Meriden-Cleghorn (IA),264,Marcus-Meriden-Cleghorn (IA)
Marengo Iowa Valley (IA),488,Marengo Iowa Valley (IA)
Marion (IA),523,Marion (IA)
Marion Linn-Mar (IA),540,Marion Linn-Mar (IA)
Marion Linn Mar (IA),19,Marion Linn-Mar (IA)
Marshalltown (IA),675,Marshalltown (IA)
Martensdale-Saint Mary's (IA),354,Martensdale-Saint Mary's (IA)
Martensdale St. (IA),16,Martensdale-Saint Mary's (IA)
Mason City (IA),616,Mason City (IA)
Mason City Newman Catholic (IA),435,Mason City Newman Catholic (IA)
Maurice-Orange City (IA),157,Maurice-Orange City (IA)
Maurice-Orange City-Floyd Valley (IA),403,Maurice-Orange City-Floyd Valley (IA)
Maxwell (IA),95,Maxwell (IA)
Maynard West Central (IA),443,Maynard West Central (IA)
Mediapolis (IA),500,Mediapolis (IA)
Melcher-Dallas (IA),410,Melcher-Dallas (IA)
Melcher Dallas (IA),17,Melcher-Dallas (IA)
Meriden-Cleghorn (IA),94,Meriden-Cleghorn (IA)
Meservey-Thornton (IA),104,Meservey-Thornton (IA)
Miles East Central (IA),255,Miles East Central (IA)
Milford (IA),142,Milford (IA)
Milford Okoboji (IA),345,Milford Okoboji (IA)
Mingo (IA),81,Mingo (IA)
Missouri Valley (IA),513,Missouri Valley (IA)
Modamin West Harrison (IA),390,Modamin West Harrison (IA)
Mondamin West Harrison (IA),3,Modamin West Harrison (IA)
Monona-Farmersburg-Luana (IA),114,Monona-Farmersburg-Luana (IA)
Monona-Farmersburg-Luana-Marquette-McGregor (IA),336,Monona-Farmersburg-Luana-Marquette-McGregor (IA)
Monroe (IA),138,Monroe (IA)
Montezuma (IA),487,Montezuma (IA)
