Alias_Name,GameCount,Standardized_Name
Lees-McRae College (NC),1,Lees-McRae Junior College (NC)
Lees-McRae JC (NC),1,Lees-McRae Junior College (NC)
Leland North Brunswick (NC),567,Leland North Brunswick (NC)
Lenoir (NC),114,Lenoir (NC)
Lenoir Gamewell-Collettsville (NC),123,Lenoir Gamewell-Collettsville (NC)
Lenoir Hibriten (NC),658,Lenoir Hibriten (NC)
Lenoir West Caldwell (NC),527,Lenoir West Caldwell (NC)
Lewisville Forsyth Country Day (NC),112,Lewisville Forsyth Country Day (NC)
Lexington (NC),765,Lexington (NC)
Lexington Central Davidson (NC),691,Lexington Central Davidson (NC)
Lexington North Davidson (NC),732,Lexington North Davidson (NC)
Lexington West Davidson (NC),682,Lexington West Davidson (NC)
Lillington Western Harnett (NC),508,Lillington Western Harnett (NC)
Lincolnton (NC),781,Lincolnton (NC)
Lincolnton North Lincoln (NC),112,Lincolnton North Lincoln (NC)
Lincolnton West Lincoln (NC),673,Lincolnton West Lincoln (NC)
Littleton Northwest Halifax (NC),562,Littleton Northwest Halifax (NC)
Louisburg (NC),647,Louisburg (NC)
Lumberton (NC),688,Lumberton (NC)
Lumberton Littlefield (NC),112,Lumberton Littlefield (NC)
Madison-Mayodan (NC),245,Madison-Mayodan (NC)
Maiden (NC),776,Maiden (NC)
Manteo (NC),632,Manteo (NC)
Marion McDowell (NC),572,Marion McDowell (NC)
Marshall Madison (NC),555,Marshall Madison (NC)
Marshville Forest Hills (NC),744,Marshville Forest Hills (NC)
Matthews David W. Butler (NC),340,Matthews David W. Butler (NC)
Matthews David W (NC),19,Matthews David W. Butler (NC)
Matthews Weddington (NC),321,Matthews Weddington (NC)
Mayodan McMichael (NC),388,Mayodan McMichael (NC)
McLeansville Northeast Guilford (NC),700,McLeansville Northeast Guilford (NC)
Mebane Eastern Alamance (NC),730,Mebane Eastern Alamance (NC)
Merry Hill Lawrence Academy (NC),156,Merry Hill Lawrence Academy (NC)
Millers Creek West Wilkes (NC),674,Millers Creek West Wilkes (NC)
Mineral Springs (NC),1,Mineral Springs (NC)
Minerial Springs (NC),1,Mineral Springs (NC)
Mint Hill Rocky River (NC),168,Mint Hill Rocky River (NC)
Mocksville Davie (NC),728,Mocksville Davie (NC)
Monroe (NC),776,Monroe (NC)
Monroe Central Academy of Technology and Arts (NC),127,Monroe Central Academy of Technology and Arts (NC)
Monroe Parkwood (NC),645,Monroe Parkwood (NC)
Monroe Parkwood Wolf (NC),19,Monroe Parkwood (NC)
Monroe Piedmont (NC),668,Monroe Piedmont (NC)
Monroe Sun Valley (NC),679,Monroe Sun Valley (NC)
Monroe Union Academy (NC),188,Monroe Union Academy (NC)
Mooresboro Thomas Jefferson Classical Academy (NC),181,Mooresboro Thomas Jefferson Classical Academy (NC)
Mooresboro Thomas Jefferson Academy (NC),19,Mooresboro Thomas Jefferson Classical Academy (NC)
Mooresville (NC),756,Mooresville (NC)
Mooresville Lake Norman (NC),268,Mooresville Lake Norman (NC)
Mooresville Lake Norman Charter (NC),17,Mooresville Lake Norman (NC)
Mooresville Lake Norman Chargers (NC),6,Mooresville Lake Norman (NC)
Mooresville Pine Lake Prep (NC),123,Mooresville Pine Lake Prep (NC)
Mooresville Pine Lake (NC),17,Mooresville Pine Lake Prep (NC)
Morehead City West Carteret (NC),654,Morehead City West Carteret (NC)
Morehead City (NC),3,Morehead City West Carteret (NC)
Morganton Freedom (NC),587,Morganton Freedom (NC)
Morganton Hickory Hawks (NC),125,Morganton Hickory Hawks (NC)
Morganton Patton (NC),182,Morganton Patton (NC)
Mount Airy (NC),823,Mount Airy (NC)
Mt. Airy North Surry (NC),670,Mount Airy North Surry (NC)
Mount Airy North Surry (NC),94,Mount Airy North Surry (NC)
Mt. Gilead West Montgomery (NC),663,Mount Gilead West Montgomery (NC)
Mount Gilead West Montgomery (NC),11,Mount Gilead West Montgomery (NC)
Mount Holly (NC),64,Mount Holly (NC)
Mt. Holly (NC),2,Mount Holly (NC)
Mt. Holly East Gaston (NC),557,Mount Holly East Gaston (NC)
Mount Holly East Gaston (NC),19,Mount Holly East Gaston (NC)
Mt. Holly Mountain Island Charter (NC),85,Mount Holly Mountain Island (NC)
Mount Holly Mountain Island (NC),20,Mount Holly Mountain Island (NC)
Mount Pleasant (NC),717,Mount Pleasant (NC)
Mount Ulla West Rowan (NC),742,Mount Ulla West Rowan (NC)
Murfreesboro (NC),144,Murfreesboro (NC)
Murphy (NC),818,Murphy (NC)
Nashville Nash Central (NC),258,Nashville Nash Central (NC)
New Bern (NC),763,New Bern (NC)
New London North Stanly (NC),663,New London North Stanly (NC)
Newland Avery County (NC),633,Newland Avery County (NC)
Newport Croatan (NC),299,Newport Croatan (NC)
Newton Foard (NC),686,Newton Foard (NC)
Newton Grove Hobbton (NC),673,Newton Grove Hobbton (NC)
Newton-Conover (NC),720,Newton-Conover (NC)
Newton Conover (NC),18,Newton-Conover (NC)
Norlina (NC),113,Norlina (NC)
North Carolina School for the Deaf (NC),179,North Carolina School for the Deaf (NC)
North Carolina for the Deaf (NC),14,North Carolina School for the Deaf (NC)
North Carolina School for Deaf (NC),5,North Carolina School for the Deaf (NC)
Western North Carolina School For The Deaf (NC),3,North Carolina School For The Deaf (NC)
Northside - Pinetown (NC),400,Northside - Pinetown (NC)
Norwood South Stanly (NC),702,Norwood South Stanly (NC)
Oak Ridge Military Academy (NC),37,Oak Ridge Military Academy (NC)
Oak Ridge Military (NC),3,Oak Ridge Military Academy (NC)
Oakboro West Stanly (NC),663,Oakboro West Stanly (NC)
Olin North Iredell (NC),632,Olin North Iredell (NC)
Oxford J.F. Webb (NC),649,Oxford J.F. Webb (NC)
Oxford Jf Webb (NC),18,Oxford J.F. Webb (NC)
OxfordOrphanage (NC),16,Oxford Orphanage (NC)
Oxford Orphanage (NC),9,Oxford Orphanage (NC)
Pembroke (NC),100,Pembroke (NC)
Pembroke Purnell Swett (NC),455,Pembroke Purnell Swett (NC)
Pfafftown Ronald Reagan (NC),231,Pfafftown Ronald Reagan (NC)
Pikeville C.B. Aycock (NC),637,Pikeville C.B. Aycock (NC)
Pikeville Cb Aycock (NC),20,Pikeville C.B. Aycock (NC)
Pilot Mountain East Surry (NC),735,Pilot Mountain East Surry (NC)
Pinetops Southwest Edgecombe (NC),549,Pinetops Southwest Edgecombe (NC)
Pittsboro Northwood (NC),598,Pittsboro Northwood (NC)
Plymouth (NC),647,Plymouth (NC)
Princeton (NC),580,Princeton (NC)
Raeford Hoke County (NC),692,Raeford Hoke County (NC)
Raleigh Athens Drive (NC),497,Raleigh Athens Drive (NC)
Raleigh Broughton (NC),942,Raleigh Broughton (NC)
Raleigh Cardinal Gibbons (NC),320,Raleigh Cardinal Gibbons (NC)
Raleigh Enloe (NC),659,Raleigh Enloe (NC)
Raleigh Leesville Road (NC),376,Raleigh Leesville Road (NC)
Raleigh Millbrook (NC),746,Raleigh Millbrook (NC)
Raleigh North Raleigh Christian Academy (NC),202,Raleigh North Raleigh Christian Academy (NC)
Raleigh North Raleigh (NC),18,Raleigh North Raleigh Christian Academy (NC)
Raleigh Ravenscroft (NC),310,Raleigh Ravenscroft (NC)
Raleigh Sanderson (NC),602,Raleigh Sanderson (NC)
Raleigh St. David's (NC),178,Raleigh St. David's (NC)
Raleigh St. Davids (NC),18,Raleigh St. David's (NC)
Raleigh Saint David's (NC),9,Raleigh St. David's (NC)
Raleigh Wake Christian Academy (NC),331,Raleigh Wake Christian Academy (NC)
Raleigh Wakefield (NC),280,Raleigh Wakefield (NC)
Raleigh Word of God Christian Academy (NC),141,Raleigh Word of God Christian Academy (NC)
Ramseur Eastern Randolph (NC),668,Ramseur Eastern Randolph (NC)
Randleman (NC),715,Randleman (NC)
Red Springs (NC),705,Red Springs (NC)
Reidsville (NC),918,Reidsville (NC)
Rich Square Creecy (NC),16,Rich Square W.S. Creecy (NC)
