Alias_Name,GameCount,Standardized_Name
Douglasville Kings Way Christian School (GA),163,Douglasville Kings Way Christian School (GA)
Douglasville New Manchester (GA),143,Douglasville New Manchester (GA)
Douglasville South Paulding (GA),199,Douglasville South Paulding (GA)
Dublin (GA),1022,Dublin (GA)
Dublin Trinity Christian (GA),399,Dublin Trinity Christian (GA)
Duluth (GA),690,Duluth (GA)
Duluth Notre Dame Academy (GA),45,Duluth Notre Dame Academy (GA)
Duluth Notre Dame (GA),9,Duluth Notre Dame Academy (GA)
Dunwoody (GA),580,Dunwoody (GA)
East Dublin East Laurens (GA),635,East Dublin East Laurens (GA)
East Point Tri-Cities (GA),373,East Point Tri-Cities (GA)
East Point Tri Cities (GA),19,East Point Tri-Cities (GA)
East Point-South Fulton (GA),140,East Point-South Fulton (GA)
East Rome (GA),319,East Rome (GA)
Eastman (GA),104,Eastman (GA)
Eastman Dodge County (GA),730,Eastman Dodge County (GA)
Eatonton Gatewood (GA),262,Eatonton Gatewood (GA)
Eatonton Putnam County (GA),812,Eatonton Putnam County (GA)
Edison Calhoun County (GA),544,Edison Calhoun County (GA)
Edison Pataula Charter Academy (GA),61,Edison Pataula Charter Academy (GA)
Edison Pataula Charter (GA),15,Edison Pataula Charter Academy (GA)
Elberton (GA),376,Elberton (GA)
Elberton Elbert County (GA),759,Elberton Elbert County (GA)
Ellaville Schley County (GA),281,Ellaville Schley County (GA)
Ellenwood Cedar Grove (GA),615,Ellenwood Cedar Grove (GA)
Ellijay Gilmer (GA),724,Ellijay Gilmer (GA)
Ellijay Gilmer County (GA),3,Ellijay Gilmer (GA)
Evans (GA),714,Evans (GA)
Evans Greenbrier (GA),309,Evans Greenbrier (GA)
Evans Lakeside (GA),389,Evans Lakeside (GA)
Fairburn Campbell (GA),224,Fairburn Campbell (GA)
Fairburn Creekside (GA),420,Fairburn Creekside (GA)
Fairburn Landmark Christian (GA),374,Fairburn Landmark Christian (GA)
Fairburn Landmark Christian Academy (GA),1,Fairburn Landmark Christian (GA)
Fairburn Langston Hughes (GA),201,Fairburn Langston Hughes (GA)
Fairburn Our Lady of Mercy (GA),207,Fairburn Our Lady of Mercy (GA)
Fairburn St. Marys (GA),15,Fairburn St. Marys (GA)
Fairburn St. Mary's (GA),8,Fairburn St. Marys (GA)
Fayetteville Fayette County (GA),698,Fayetteville Fayette County (GA)
Fayetteville Starr's Mill (GA),303,Fayetteville Starr's Mill (GA)
Fayetteville St. arrs Mill (GA),21,Fayetteville Starr's Mill (GA)
Fayetteville Whitewater (GA),236,Fayetteville Whitewater (GA)
Fitzgerald (GA),1150,Fitzgerald (GA)
Fitzgerald Purple (GA),23,Fitzgerald (GA)
Flowery Branch (GA),272,Flowery Branch (GA)
Flowery Branch Lanier Christian Academy (GA),59,Flowery Branch Lanier Christian Academy (GA)
Folkston (GA),45,Flowery Branch Lanier Christian Academy (GA)
Folkston Charlton County (GA),737,Folkston Charlton County (GA)
Forest Park (GA),792,Forest Park (GA)
Forsyth County (GA),118,Forsyth County (GA)
Forsyth Mary Persons (GA),977,Forsyth Mary Persons (GA)
Mary Persons JV (GA),1,Forsyth Mary Persons JV (GA)
Forsyth Monroe Academy (GA),407,Forsyth Monroe Academy (GA)
Fort Valley (GA),177,Fort Valley (GA)
Fort Valley High & Industrial (GA),3,Fort Valley High - Industrial (GA)
Fort Valley High - Industrial (GA),1,Fort Valley High - Industrial (GA)
Ft. Valley Hunt (GA),76,Fort Valley Hunt (GA)
Fort Valley Peach County (GA),603,Fort Valley Peach County (GA)
Franklin Heard County (GA),589,Franklin Heard County (GA)
Fulton (GA),226,Fulton (GA)
Gainesville (GA),1204,Gainesville (GA)
Gainesville Chestatee (GA),246,Gainesville Chestatee (GA)
Gainesville East Hall (GA),708,Gainesville East Hall (GA)
Gainesville Fair Street (GA),110,Gainesville Fair Street (GA)
Gainesville Johnson (GA),589,Gainesville Johnson (GA)
Gainesville) J Johnson (GA),1,Gainesville Johnson (GA)
Gainesville Lakeview Academy (GA),173,Gainesville Lakeview Academy (GA)
Gainesville North Hall (GA),716,Gainesville North Hall (GA)
Gainesville Riverside Military Academy (GA),964,Gainesville Riverside Military Academy (GA)
Gainesville Riverside Military (GA),19,Gainesville Riverside Military Academy (GA)
Riverside Military (GA),8,Gainesville Riverside Military Academy (GA)
Riverside Military Academy B-Team (GA),8,Gainesville Riverside Military Academy B (GA)
"Gainesville Riverside Military Academy """"B"""" (GA)",5,Gainesville Riverside Military Academy B (GA)
Riverside Military Academy JV (GA),1,Gainesville Riverside Military Academy JV (GA)
Garden City Groves (GA),773,Garden City Groves (GA)
Gatewood School (GA),164,Gatewood School (GA)
George (GA),108,George (GA)
Georgia Industrial Institute (GA),115,Georgia Industrial Institute (GA)
Georgia School for the Deaf (GA),519,Georgia School for the Deaf (GA)
Georgia School for Deaf (GA),11,Georgia School for the Deaf (GA)
Gibson Glascock County (GA),382,Gibson Glascock County (GA)
Glennville (GA),331,Glennville (GA)
Gordon (GA),214,Gordon (GA)
Gordon Military College (GA),148,Gordon Military College (GA)
SC Graniteville (GA),1,Graniteville Midland Valley (SC)
Gray Jones County (GA),851,Gray Jones County (GA)
FL Clay (GA),1,Green Cove Springs Clay (FL)
FL Greene Cove Spring (GA),1,Green Cove Springs Clay (FL)
Greensboro (GA),398,Greensboro (GA)
Greensboro Greene County (GA),674,Greensboro Greene County (GA)
Greensboro Lake Oconee Academy (GA),20,Greensboro Lake Oconee Academy (GA)
Greensboro Lake Oconee (GA),19,Greensboro Lake Oconee Academy (GA)
Greenville (GA),549,Greenville (GA)
Griffin (GA),1151,Griffin (GA)
Griffin Christian (GA),150,Griffin Christian (GA)
Griffin Skipstone Academy (GA),153,Griffin Skipstone Academy (GA)
Griffin Spalding (GA),273,Griffin Spalding (GA)
Grovetown (GA),173,Grovetown (GA)
Guyton South Effingham (GA),307,Guyton South Effingham (GA)
Hamilton Harris County (GA),728,Hamilton Harris County (GA)
Hampton (GA),118,Hampton (GA)
Hampton Dutchtown (GA),235,Hampton Dutchtown (GA)
Harlem (GA),701,Harlem (GA)
Harper (GA),164,Harper (GA)
Hartwell (GA),233,Hartwell (GA)
Hartwell Hart County (GA),910,Hartwell Hart County (GA)
Hawkinsville (GA),913,Hawkinsville (GA)
Hazlehurst Jeff Davis (GA),788,Hazlehurst Jeff Davis (GA)
Headland (GA),104,Headland (GA)
Henderson (GA),212,Henderson (GA)
Hephzibah (GA),718,Hephzibah (GA)
Hephzibah Georgia School (GA),20,Hephzibah Georgia School (GA)
Hephzibah Georgia School for Innovation & Classics (GA),10,Hephzibah Georgia School (GA)
Hiawassee Towns County (GA),496,Hiawassee Towns County (GA)
