Alias_Name,GameCount,Standardized_Name
Saint Louis University (MO),828,Saint Louis University (MO)
Saint Louis University City (MO),35,Saint Louis University City (MO)
Saint Louis University City JV (MO),2,Saint Louis University City JV (MO)
St. Louis University City-Maplewood-Richmond Heights (MO),7,Saint Louis University City-Maplewood-Richmond Heights (MO)
Saint Louis University Fresh (MO),4,Saint Louis University Fresh (MO)
St. Louis University Prep (MO),1,Saint Louis University Prep (MO)
St. Louis Unversity Undergrads (MO),2,Saint Louis Unversity Undergrads (MO)
Saint Louis Vashon (MO),229,Saint Louis Vashon (MO)
Saint Louis Vashon Miller Academy (MO),17,Saint Louis Vashon Miller Academy (MO)
St. Louis Vashon-Miller Career Academy (MO),12,Saint Louis Vashon-Miller Career Academy (MO)
Saint Louis Vashon-Miller Career Academy (MO),19,Saint Louis Vashon-Miller Career Academy (MO)
St. Louis Vashon-Northwest Academy of Law (MO),8,Saint Louis Vashon-Northwest Academy of Law (MO)
Saint Louis Wakefield (MO),1,Saint Louis Wakefield (MO)
Saint Louis Washington Tech (MO),3,Saint Louis Washington Tech (MO)
Saint Louis Webster Groves (MO),10,Saint Louis Webster Groves (MO)
Saint Louis Wellston (MO),67,Saint Louis Wellston (MO)
Saint Louis West (MO),1,Saint Louis West (MO)
Saint Louis Western (MO),1,Saint Louis Western (MO)
Saint Louis Westminster Christian (MO),233,Saint Louis Westminster Christian (MO)
Saint Louis Yeatman (MO),11,Saint Louis Yeatman (MO)
St. Mary's (MO),1,Saint Mary's (MO)
Saint Mary's (MO),360,Saint Mary's (MO)
Saint Mary's? (MO),1,Saint Mary's (MO)
Saint Peters Fort Zumwalt (MO),1,Saint Peters Fort Zumwalt (MO)
Saint Peters Fort Zumwalt East (MO),186,Saint Peters Fort Zumwalt East (MO)
Saint Peters Fort Zumwalt South (MO),282,Saint Peters Fort Zumwalt South (MO)
Saint Peters Fort Zumwalt West (MO),6,Saint Peters Fort Zumwalt West (MO)
Saint Peters Lutheran (MO),226,Saint Peters Lutheran (MO)
Saint Peters Lutheran Saint Charles (MO),1,Saint Peters Lutheran (MO)
Salem (MO),470,Salem (MO)
Salisbury (MO),414,Salisbury (MO)
Sarcoxie (MO),459,Sarcoxie (MO)
Savannah (MO),565,Savannah (MO)
Scott City (MO),449,Scott City (MO)
Sedalia Smith-Cotton (MO),513,Sedalia Smith-Cotton (MO)
Seneca (MO),583,Seneca (MO)
Shelbina South Shelby (MO),491,Shelbina South Shelby (MO)
Shelbyville North Shelby (MO),436,Shelbyville North Shelby (MO)
Sikeston (MO),526,Sikeston (MO)
Slater (MO),416,Slater (MO)
Smithville (MO),568,Smithville (MO)
Springfield Catholic (MO),413,Springfield Catholic (MO)
Springfield Central (MO),696,Springfield Central (MO)
Springfield Glendale (MO),522,Springfield Glendale (MO)
Springfield Greenwood (MO),194,Springfield Greenwood (MO)
Springfield Hillcrest (MO),505,Springfield Hillcrest (MO)
Springfield Kickapoo (MO),498,Springfield Kickapoo (MO)
Springfield Lighthouse Christian (MO),201,Springfield Lighthouse Christian (MO)
Springfield Parkview (MO),537,Springfield Parkview (MO)
Stanberry (MO),499,Stanberry (MO)
Ste. Genevieve (MO),412,Ste. Genevieve (MO)
Ste. Genevieve Valle Catholic (MO),438,Ste. Genevieve Valle Catholic (MO)
Stewartsville (MO),315,Stewartsville (MO)
Stockton (MO),405,Stockton (MO)
Strafford (MO),378,Strafford (MO)
Sullivan (MO),444,Sullivan (MO)
Sweet Springs (MO),382,Sweet Springs (MO)
Tarkio (MO),391,Tarkio (MO)
Tarkio East Atchison (MO),17,Tarkio East Atchison [Tarkio-Fairfax] (MO)
Tarkio East Atchison [Tarkio-Fairfax] (MO),8,Tarkio East Atchison [Tarkio-Fairfax] (MO)
Tarkio-Fairfax (MO),34,Tarkio East Atchison [Tarkio-Fairfax] (MO)
Thayer (MO),465,Thayer (MO)
Tipton (MO),460,Tipton (MO)
Trenton (MO),476,Trenton (MO)
Troy-Buchanan (MO),388,Troy-Buchanan (MO)
Union (MO),492,Union (MO)
Union Star (MO),258,Union Star (MO)
Unionville Putnam County (MO),353,Unionville Putnam County (MO)
University City (MO),447,University City (MO)
Urbana Skyline (MO),247,Urbana Skyline (MO)
Vandalia Van-Far (MO),374,Vandalia Van-Far (MO)
Vandalia Van-Far-Community (MO),36,Vandalia Van-Far (MO)
Versailles (MO),441,Versailles (MO)
Warrensburg (MO),514,Warrensburg (MO)
Warrenton Warren County (MO),376,Warrenton Warren County (MO)
Warsaw (MO),435,Warsaw (MO)
Washington (MO),678,Washington (MO)
Washington Saint Francis Borgia (MO),492,Washington St. Francis Borgia (MO)
Washington St. Francis (MO),17,Washington St. Francis Borgia (MO)
Waynesville (MO),455,Waynesville (MO)
Webb City (MO),985,Webb City (MO)
Webb City (MO) (TN),1,Webb City (MO)
Webster Groves (MO),824,Webster Groves (MO)
Wellington-Napoleon (MO),474,Wellington-Napoleon (MO)
Wellsville-Middletown (MO),144,Wellsville-Middletown (MO)
Wentzville (MO),163,Wentzville (MO)
Wentzville Holt (MO),277,Wentzville Holt (MO)
Wentzville Timberland (MO),221,Wentzville Timberland (MO)
Wentzville Timberland T (MO),18,Wentzville Timberland (MO)
Weston West Platte (MO),562,Weston West Platte (MO)
WestPlains (MO),454,WestPlains (MO)
Wildwood Lafayette (MO),465,Wildwood Lafayette (MO)
Willard (MO),471,Willard (MO)
Willow Springs (MO),426,Willow Springs (MO)
Windsor Henry County (MO),521,Windsor Henry County (MO)
Winfield (MO),224,Winfield (MO)
Wright City (MO),235,Wright City (MO)
