Alias_Name,GameCount,Standardized_Name
Sault Ste Marie White Pines (ON),67,Sault Ste. Marie White Pines (ON)
Scarborough Sir Wilfrid Laurier (ON),77,Scarborough Sir Wilfrid Laurier (ON)
Stoney Creek Cardinal Newman (ON),63,Stoney Creek Cardinal Newman (ON)
Sudbury College Notre-Dame (ON),47,Sudbury College Notre-Dame (ON)
Sudbury Collge Notre-Dame (ON),47,Sudbury College Notre-Dame (ON)
Sudbury Lasalle (ON),52,Sudbury Lasalle (ON)
Sudbury Lockerby (ON),53,Sudbury Lockerby (ON)
Sudbury Lo-Ellen Park (ON),64,Sudbury Lo-Ellen Park (ON)
Sudbury Saint Benedict Catholic (ON),58,Sudbury St. Benedict Catholic (ON)
Sudbury Saint Charles (ON),62,Sudbury St. Charles (ON)
Sydenham (ON),62,Sydenham (ON)
Tecumseh cole secondaire catholique l'Essor (ON),67,Tecumseh cole secondaire catholique l'Essor (ON)
Tecumseh ecole secondaire catholique l'Essor (ON),67,Tecumseh ecole secondaire catholique l'Essor (ON)
Thames Saint Mary'S (ON),12,Thames St. Mary'S (ON)
Thamesford Saint Joseph's (ON),22,Thamesford St. Joseph's (ON)
Thunder Bay Hammarskjold (ON),64,Thunder Bay Hammarskjold (ON)
Thunder Bay Sir Winston Churchill (ON),70,Thunder Bay Sir Winston Churchill (ON)
Thunder Bay Saint Ignatius (ON),67,Thunder Bay St. Ignatius (ON)
Thunder Bay Saint Patrick (ON),65,Thunder Bay St. Patrick (ON)
Thunder Bay Westgate (ON),67,Thunder Bay Westgate (ON)
Toronto Blessed Mother Teresa (ON),36,Toronto Blessed Mother Teresa (ON)
Toronto Blessed Mother Teresa Catholic (ON),5,Toronto Blessed Mother Teresa (ON)
Toronto Blessed Mother Theresa (ON),7,Toronto Blessed Mother Teresa (ON)
Toronto Central Technical (ON),69,Toronto Central Technical (ON)
Toronto Chaminade (ON),65,Toronto Chaminade (ON)
Toronto De La Salle (ON),1,Toronto Deer Park De La Salle College (ON)
Toronto Deer Park De La Salle College (ON),6,Toronto Deer Park De La Salle College (ON)
Toronto Downsview (ON),57,Toronto Downsview (ON)
Toronto Etobicoke (ON),51,Toronto Etobicoke (ON)
Toronto Etobicoke Father Henry Carr (ON),20,Toronto Father Henry Carr (ON)
Toronto Leaside (ON),50,Toronto Leaside (ON)
Toronto Malvern (ON),41,Toronto Marc Garneau (ON)
Toronto Marc Garneau (ON),49,Toronto Marc Garneau (ON)
Toronto Etobicoke Michael Power - Saint Joseph (ON),28,Toronto Michael Powers St. Joseph (ON)
Toronto Northern (ON),67,Toronto Northern (ON)
Toronto St. Michaels College (ON),5,Toronto St. Michaels (ON)
Toronto St. Michaels College School (ON),2,Toronto St. Michaels (ON)
