Alias_Name,GameCount,Standardized_Name
Pearisburg (VA),281,Pearisburg (VA)
Pearisburg Giles (VA),881,Pearisburg Giles (VA)
Pembroke (VA),214,Pembroke (VA)
Penn Laird Montevideo (VA),260,Penn Laird Montevideo (VA)
Penn Laird Spotswood (VA),499,Penn Laird Spotswood (VA)
Pennington Gap Pennington (VA),573,Pennington Gap Pennington (VA)
Pennington Gap (VA),10,Pennington Gap Pennington (VA)
Petersburg (VA),1169,Petersburg (VA)
Pilgrims Knob Twin Valley (VA),243,Pilgrims Knob Twin Valley (VA)
Pocahontas (VA),663,Pocahontas (VA)
Poquoson (VA),932,Poquoson (VA)
Portsmouth Christian (VA),168,Portsmouth Christian (VA)
Portsmouth Churchland (VA),966,Portsmouth Churchland (VA)
Portsmouth Cradock (VA),641,Portsmouth Cradock (VA)
Portsmouth Manor (VA),265,Portsmouth Manor (VA)
Portsmouth Norcom (VA),599,Portsmouth Norcom (VA)
Portsmouth Wilson (VA),1149,Portsmouth Wilson (VA)
Pound (VA),609,Pound (VA)
Powhatan (VA),836,Powhatan (VA)
Powhatan Blessed Sacrament-Huguenot (VA),205,Powhatan Blessed Sacrament-Huguenot (VA)
Prince George (VA),730,Prince George (VA)
Pulaski (VA),509,Pulaski (VA)
Pulaski All Town Team (VA),2,Pulaski All Town Team (VA)
Pulaski Town Team (VA),1,Pulaski All Town Team (VA)
Purcellville Loudoun Valley (VA),666,Purcellville Loudoun Valley (VA)
Purcellville Woodgrove (VA),170,Purcellville Woodgrove (VA)
Quantico (VA),271,Quantico (VA)
Quicksburg St. onewall Jackson (VA),18,Quicksburg Stonewall Jackson (VA)
Quicksburg Stonewall Jackson (VA),12,Quicksburg Stonewall Jackson (VA)
Radford (VA),1178,Radford (VA)
Randolph-Macon College (VA),2,Randolph-Macon College (VA)
"Randolph-Macon College """"B"""" (VA)",1,Randolph-Macon College B (VA)
Randolph-Macon Fresh (VA),11,Randolph-Macon College Frosh (VA)
Randolph-Mason Fresh (VA),3,Randolph-Macon College Frosh (VA)
Randolph-Macon College Fresh (VA),1,Randolph-Macon College Frosh (VA)
Randolph-Macon Academy JV (VA),10,Randolph-Macon College JV (VA)
Reston South Lakes (VA),524,Reston South Lakes (VA)
Richlands (VA),1069,Richlands (VA)
Richmond Armstrong (VA),347,Richmond Armstrong (VA)
Richmond Armstrong-Kennedy (VA),237,Richmond Armstrong-Kennedy (VA)
Richmond Armstrong Kennedy (VA),20,Richmond Armstrong-Kennedy (VA)
Richmond Armstrong (Kennedy) (VA),13,Richmond Armstrong-Kennedy (VA)
Richmond Benedictine (VA),649,Richmond Benedictine (VA)
Richmond Central Virginia Disciples HomeSchool (VA),138,Richmond Central Virginia Disciples HomeSchool (VA)
Richmond Central Virginia Disciples (VA),33,Richmond Central Virginia Disciples HomeSchool (VA)
Richmond Central Virginia (VA),12,Richmond Central Virginia Disciples HomeSchool (VA)
