Alias_Name,GameCount,Standardized_Name
Miami True North Classical Academy (FL),31,Miami True North Classical Academy (FL)
Miami Varela (FL),210,Miami Varela (FL)
Miami Westminster Christian (FL),286,Miami Westminster Christian (FL)
Middleburg (FL),382,Middleburg (FL)
Milton (FL),517,Milton (FL)
Miramar (FL),418,Miramar (FL)
Miramar Everglades (FL),222,Miramar Everglades (FL)
Monticello Aucilla Christian (FL),299,Monticello Aucilla Christian Academy (FL)
Monticello Aucilla Christian Academy (FL),1,Monticello Aucilla Christian Academy (FL)
Monticello Aucilla ChristianAcademy (FL),25,Monticello Aucilla Christian Academy (FL)
Monticello Jefferson County (FL),9,Monticello Jefferson County (FL)
Monticello JeffersonCounty (FL),385,Monticello Jefferson County (FL)
Moore Haven (FL),382,Moore Haven (FL)
Mount Dora (FL),387,Mount Dora (FL)
Mt. Dora (FL),33,Mount Dora (FL)
Mount Dora Christian Academy (FL),204,Mount Dora Christian Academy (FL)
Mulberry (FL),424,Mulberry (FL)
Naples (FL),835,Naples (FL)
Naples Barron Collier (FL),411,Naples Barron Collier (FL)
Naples Barron G. Collier (FL),2,Naples Barron Collier (FL)
Naples First Baptist Academy (FL),188,Naples First Baptist Academy (FL)
Naples Golden Gate (FL),217,Naples Golden Gate (FL)
Naples Golden Gate? (FL),7,Naples Golden Gate (FL)
Naples Gulf Coast (FL),255,Naples Gulf Coast (FL)
Naples Lely (FL),391,Naples Lely (FL)
Naples Neumann (FL),223,Naples Neumann (FL)
Naples Palmetto Ridge (FL),216,Naples Palmetto Ridge (FL)
Navarre (FL),281,Navarre (FL)
Neptune Beach Fletcher (FL),609,Neptune Beach Fletcher (FL)
New Port Richey Gulf (FL),411,New Port Richey Gulf (FL)
New Port Richey Mitchell (FL),255,New Port Richey Mitchell (FL)
New Port Richey Ridgewood (FL),278,New Port Richey Ridgewood (FL)
New Port Richey River Ridge (FL),334,New Port Richey River Ridge (FL)
NewSmyrnaBeach (FL),449,New Smyrna Beach (FL)
Newberry (FL),430,Newberry (FL)
Niceville (FL),486,Niceville (FL)
North Fort Myers (FL),424,North Fort Myers (FL)
North Ft. Myers Mariner (FL),2,North Fort Myers Mariner (FL)
North Lauderdale Somerset (FL),18,North Lauderdale Somerset Prep (FL)
North Lauderdale Somerset Prep (FL),9,North Lauderdale Somerset Prep (FL)
North Miami (FL),612,North Miami (FL)
North Miami Beach (FL),414,North Miami Beach (FL)
North Palm Beach Benjamin (FL),168,North Palm Beach Benjamin (FL)
North Port (FL),221,North Port (FL)
Oakland Park Northeast (FL),343,Oakland Park Northeast (FL)
"Oakland Park Northeast""""B"""" (FL)",1,Oakland Park Northeast B (FL)
Ocala Christian (FL),21,Ocala Christian Academy (FL)
Ocala Christian Academy (FL),241,Ocala Christian Academy (FL)
Ocala Forest (FL),492,Ocala Forest (FL)
Ocala Lake Weir (FL),428,Ocala Lake Weir (FL)
Ocala Marion Academy (FL),2,Ocala Marion Academy (FL)
Ocala Marion Charter (FL),1,Ocala Marion Academy (FL)
Ocala Saint John Lutheran (FL),4,Ocala St. John Lutheran (FL)
Ocala St. John (FL),8,Ocala St. John Lutheran (FL)
Ocala St. John Lutheran (FL),270,Ocala St. John Lutheran (FL)
Ocala St.John Lutheran (FL),29,Ocala St. John Lutheran (FL)
Ocala Trinity Catholic (FL),267,Ocala Trinity Catholic (FL)
Ocala Vanguard (FL),556,Ocala Vanguard (FL)
Ocala West Port (FL),239,Ocala West Port (FL)
Ocoee (FL),225,Ocoee (FL)
Ocoee Central Florida (FL),17,Ocoee Central Florida Christian Academy (FL)
Ocoee Central Florida Christian Academy (FL),183,Ocoee Central Florida Christian Academy (FL)
Okeechobee (FL),420,Okeechobee (FL)
Orange Park (FL),402,Orange Park (FL)
Orange Park Fleming Island (FL),246,Orange Park Fleming Island (FL)
Orange Park Ridgeview (FL),258,Orange Park Ridgeview (FL)
Orange Park Saint Johns Country Day (FL),19,Orange Park St. Johns Country Day (FL)
Orange Park St. Johns Country Day (FL),142,Orange Park St. Johns Country Day (FL)
Orlando Bishop Moore (FL),490,Orlando Bishop Moore (FL)
Orlando Boone (FL),546,Orlando Boone (FL)
Orlando Colonial (FL),458,Orlando Colonial (FL)
Orlando Cypress Creek (FL),290,Orlando Cypress Creek (FL)
Orlando Dr Phillips (FL),23,Orlando Dr. Phillips (FL)
Orlando Dr. Phillips (FL),374,Orlando Dr. Phillips (FL)
Orlando Eastland Christian (FL),10,Orlando Eastland Christian (FL)
Orlando EastlandChristian (FL),207,Orlando Eastland Christian (FL)
Orlando Edgewater (FL),757,Orlando Edgewater (FL)
Orlando Evans (FL),555,Orlando Evans (FL)
Orlando Faith Christian (FL),128,Orlando Faith Christian (FL)
Orlando Faith Christian University (FL),1,Orlando Faith Christian (FL)
Orlando Freedom (FL),219,Orlando Freedom (FL)
Orlando Heritage Christian (FL),2,Orlando Heritage Prep (FL)
Orlando Heritage Prep (FL),58,Orlando Heritage Prep (FL)
Orlando Heritage Prep Christian (FL),1,Orlando Heritage Prep (FL)
Orlando Jones (FL),523,Orlando Jones (FL)
Orlando Lake Buena (FL),18,Orlando Lake Buena Vista (FL)
Orlando Lake Buena Vista (FL),23,Orlando Lake Buena Vista (FL)
Orlando Lake HighlandPrep (FL),395,Orlando Lake HighlandPrep (FL)
Orlando Lutheran Academy (FL),3,Orlando Lutheran Academy (FL)
Orlando LutheranAcademy (FL),22,Orlando Lutheran Academy (FL)
Orlando Oak Ridge (FL),8,Orlando Oakridge (FL)
Orlando Oakridge (FL),461,Orlando Oakridge (FL)
Orlando Olympia (FL),241,Orlando Olympia (FL)
Orlando The First (FL),17,Orlando The First Academy (FL)
Orlando The First Academy (FL),287,Orlando The First Academy (FL)
Orlando Timber Creek (FL),246,Orlando Timber Creek (FL)
Orlando University (FL),307,Orlando University (FL)
Orlando West Oaks (FL),59,Orlando West Oaks Academy (FL)
Orlando West Oaks Academy (FL),51,Orlando West Oaks Academy (FL)
Oviedo (FL),577,Oviedo (FL)
Oviedo Hagerty (FL),193,Oviedo Hagerty (FL)
Oviedo Masters Academy (FL),22,Oviedo Master's Academy (FL)
Oviedo Master's Academy (FL),221,Oviedo Master's Academy (FL)
Pace (FL),480,Pace (FL)
Pahokee (FL),580,Pahokee (FL)
Palatka (FL),502,Palatka (FL)
Palatka South (FL),1,Palatka South (FL)
PalatkaSouth (FL),10,Palatka South (FL)
Palm Bay Bayside (FL),254,Palm Bay Bayside (FL)
Palm Bay Heritage (FL),190,Palm Bay Heritage (FL)
Palm Beach Gardens (FL),402,Palm Beach Gardens (FL)
Palm Beach Gardens Benjamin (FL),231,Palm Beach Gardens Benjamin (FL)
Palm Beach Gardens Dwyer (FL),323,Palm Beach Gardens Dwyer (FL)
Palm Coast Flagler (FL),357,Palm Coast Flagler (FL)
Palm Coast Flagler Palm (FL),19,Palm Coast Flagler (FL)
Palm Coast Matanzas (FL),197,Palm Coast Matanzas (FL)
Palm Harbor University (FL),238,Palm Harbor University (FL)
Palmetto (FL),580,Palmetto (FL)
Panama City Bay (FL),516,Panama City Bay (FL)
Panama City Bay County (FL),15,Panama City Bay (FL)
Panama City Arnold (FL),3,Panama City Beach Arnold (FL)
Panama City Beach Arnold (FL),229,Panama City Beach Arnold (FL)
Panama City Bozeman (FL),210,Panama City Bozeman (FL)
Panama City North Bay Academy (FL),18,Panama City North Bay Haven Academy (FL)
Panama City North Bay Haven Academy (FL),108,Panama City North Bay Haven Academy (FL)
Panama City Rosenwald (FL),22,Panama City Rosenwald (FL)
Panama City Rosewald (FL),1,Panama City Rosenwald (FL)
Rosenwald Panama City (FL),1,Panama City Rosenwald (FL)
Panama City Rutherford (FL),519,Panama City Rutherford (FL)
Parkland St. oneman Douglas (FL),18,Parkland Stoneman Douglas (FL)
Parkland Stoneman Douglas (FL),263,Parkland Stoneman Douglas (FL)
Pembroke Pines Charter (FL),210,Pembroke Pines Charter (FL)
Pembroke Pines Flanagan (FL),264,Pembroke Pines Flanagan (FL)
Pensacola (FL),871,Pensacola (FL)
Pensacola B-Team (FL),9,Pensacola B (FL)
Pensacola Booker T. Washington (FL),435,Pensacola Booker T. Washington (FL)
Pensacola Catholic (FL),427,Pensacola Catholic (FL)
PensacolaCentral Catholic (FL),3,Pensacola Central Catholic (FL)
Pensacola Escambia (FL),644,Pensacola Escambia (FL)
Pensacola Escambia County (FL),1,Pensacola Escambia (FL)
Pensacola Lighthouse Private (FL),21,Pensacola Lighthouse Private Christian Academy (FL)
Pensacola Lighthouse Private Christian Academy (FL),46,Pensacola Lighthouse Private Christian Academy (FL)
Pensacola Pine Forest (FL),469,Pensacola Pine Forest (FL)
Pensacola West Florida (FL),230,Pensacola West Florida (FL)
Pensacola Woodham (FL),259,Pensacola Woodham (FL)
"Perry """"B"""" (FL)",2,Perry B (FL)
Perry Taylor County (FL),384,Perry Taylor County (FL)
Pierson Taylor (FL),396,Pierson Taylor (FL)
Plant City (FL),692,Plant City (FL)
Plant City Durant (FL),335,Plant City Durant (FL)
Plantation (FL),466,Plantation (FL)
Plantation American Heritage (FL),454,Plantation American Heritage (FL)
Pompano Beach (FL),317,Pompano Beach (FL)
Pompano Beach Blanche Ely (FL),428,Pompano Beach Blanche Ely (FL)
Pompano Beach Highlands Christian (FL),1,Pompano Beach Highlands Christian Academy (FL)
Pompano Beach Highlands Christian Academy (FL),129,Pompano Beach Highlands Christian Academy (FL)
Ponce de Leon (FL),5,Ponce de Leon (FL)
Poncede Leon (FL),2,Ponce de Leon (FL)
Ponte Vedra (FL),201,Ponte Vedra (FL)
Ponte Vedra Nease (FL),378,Ponte Vedra Nease (FL)
Port Charlotte (FL),392,Port Charlotte (FL)
Port Orange Atlantic (FL),220,Port Orange Atlantic (FL)
Port Orange Spruce Creek (FL),454,Port Orange Spruce Creek (FL)
Port Saint Joe (FL),33,Port St. Joe (FL)
Port Saint Joe Port St. (FL),18,Port St. Joe (FL)
Port St. Joe (FL),379,Port St. Joe (FL)
Port Saint Lucie (FL),34,Port St. Lucie (FL)
Port St. Lucie (FL),10,Port St. Lucie (FL)
Port St.Lucie (FL),246,Port St. Lucie (FL)
Port Saint Lucie Centennial (FL),29,Port St. Lucie Centennial (FL)
Port St. Lucie Centennial (FL),203,Port St. Lucie Centennial (FL)
Port Saint Lucie Tradition Prep (FL),19,Port St. Lucie Tradition Prep (FL)
Port St. Lucie Tradition Prep (FL),17,Port St. Lucie Tradition Prep (FL)
Port Saint Lucie Treasure Coast (FL),44,Port St. Lucie Treasure Coast (FL)
Port St. Lucie Treasure Coast (FL),176,Port St. Lucie Treasure Coast (FL)
Punta Gorda Charlotte (FL),583,Punta Gorda Charlotte (FL)
Punta Gorda Charlotte County (FL),2,Punta Gorda Charlotte (FL)
Quincy Carter-Paramore (FL),1,Quincy Carter-Paramore (FL)
Quincy Carter-Parramore (FL),1,Quincy Carter-Paramore (FL)
Quincy Munroe (FL),272,Quincy Munroe (FL)
Quincy Shanks (FL),242,Quincy Shanks (FL)
Riverview (FL),236,Riverview (FL)
Riverview Spoto (FL),193,Riverview Spoto (FL)
Riviera Beach Inlet Grove (FL),197,Riviera Beach Inlet Grove (FL)
Riviera Beach Suncoast (FL),378,Riviera Beach Suncoast (FL)
Rockledge (FL),499,Rockledge (FL)
Royal Palm Beach (FL),251,Royal Palm Beach (FL)
Ruskin Lennard (FL),191,Ruskin Lennard (FL)
Saint Augustine (FL),503,Saint Augustine (FL)
Saint Augustine St. Augustine (FL),22,Saint Augustine (FL)
Saint Cloud (FL),473,Saint Cloud (FL)
Saint Johns Bartram Trail (FL),280,Saint Johns Bartram Trail (FL)
St. Johns Bartram Trail (FL),4,Saint Johns Bartram Trail (FL)
St. Johns Beachside (FL),14,Saint Johns Beachside (FL)
St. Johns Creekside (FL),158,Saint Johns Creekside (FL)
Saint Petersburg Dixie Hollins (FL),430,Saint Petersburg Dixie Hollins (FL)
Sanford Seminole (FL),410,Sanford Seminole (FL)
Sanford Seminole County (FL),1,Sanford Seminole (FL)
Santa Rosa Beach South Walton (FL),233,Santa Rosa Beach South Walton (FL)
Sarasota (FL),610,Sarasota (FL)
"Sarasota """"B"""" (FL)",2,Sarasota B (FL)
Sarasota Booker (FL),421,Sarasota Booker (FL)
Sarasota Cardinal Mooney (FL),426,Sarasota Cardinal Mooney (FL)
Sarasota Out Of Academy (FL),17,Sarasota Out-of-Door Academy (FL)
Sarasota Out-of-Door Academy (FL),166,Sarasota Out-of-Door Academy (FL)
Sarasota Ridgeview (FL),1,Sarasota Riverview (FL)
Sarasota Riverview (FL),684,Sarasota Riverview (FL)
Sarasota The Classical (FL),18,Sarasota The Classical (FL)
The Classical Academy of Sarasota (FL),15,Sarasota The Classical (FL)
Satellite Beach Satellite (FL),438,Satellite Beach Satellite (FL)
SatelliteBeach (FL),10,Satellite Beach Satellite (FL)
Sebastian River (FL),275,Sebastian River (FL)
Sebring (FL),413,Sebring (FL)
Seffner Armwood (FL),474,Seffner Armwood (FL)
Seminole (FL),534,Seminole (FL)
Seminole Osceola (FL),502,Seminole Osceola (FL)
Sneades (FL),2,Sneads (FL)
Sneads (FL),303,Sneads (FL)
South Daytona Warner Christian Academy (FL),237,South Daytona Warner Christian Academy (FL)
South Fort Myers (FL),208,South Fort Myers (FL)
South Miami (FL),360,South Miami (FL)
South Plantation (FL),414,South Plantation (FL)
Spring Hill Bishop McLaughlin Catholic (FL),186,Spring Hill Bishop McLaughlin Catholic (FL)
Spring Hill Christian Academy (FL),26,Spring Hill Christian Academy (FL)
Spring Hill Classical Prep (FL),5,Spring Hill Christian Academy (FL)
Spring Hill Springstead (FL),397,Spring Hill Springstead (FL)
St. Augustine Ketterlinu (FL),1,St. Augustine Ketterlinus (FL)
St. Augustine Ketterlinus (FL),10,St. Augustine Ketterlinus (FL)
St. Augustine Menendez (FL),208,St. Augustine Menendez (FL)
St. Augustine St. Joseph Academy (FL),235,St. Augustine St. Joseph Academy (FL)
Saint Petersburg (FL),57,St. Petersburg (FL)
St. Petersburg (FL),475,St. Petersburg (FL)
Saint Petersburg Admiral Farragut (FL),6,St. Petersburg Admiral Farragut (FL)
St. Petersburg Admiral Farragut (FL),457,St. Petersburg Admiral Farragut (FL)
St. Petersburg Bay Point (FL),1,St. Petersburg Baypoint (FL)
St. Petersburg Baypoint (FL),4,St. Petersburg Baypoint (FL)
Saint Petersburg Canterbury (FL),37,St. Petersburg Canterbury (FL)
St. Petersburg Canterbury (FL),141,St. Petersburg Canterbury (FL)
Saint Petersburg Catholic (FL),46,St. Petersburg Catholic (FL)
St. Petersburg Catholic (FL),362,St. Petersburg Catholic (FL)
Florida Military Academy (FL),10,St. Petersburg Florida Military Academy (FL)
Florida Military College (FL),3,St. Petersburg Florida Military Academy (FL)
Florida Military Colloge (FL),2,St. Petersburg Florida Military Academy (FL)
Florida Military Institute (FL),2,St. Petersburg Florida Military Academy (FL)
St. Petersburg Florida Military Academy (FL),1,St. Petersburg Florida Military Academy (FL)
Saint Petersburg Gibbs (FL),48,St. Petersburg Gibbs (FL)
St. Petersburg Gibbs (FL),384,St. Petersburg Gibbs (FL)
Saint Petersburg Keswick Christian (FL),48,St. Petersburg Keswick Christian (FL)
St. Petersburg Keswick Christian (FL),218,St. Petersburg Keswick Christian (FL)
Saint Petersburg Lakewood (FL),59,St. Petersburg Lakewood (FL)
St. Petersburg Lakewood (FL),495,St. Petersburg Lakewood (FL)
Saint Petersburg Northeast (FL),53,St. Petersburg Northeast (FL)
St. Petersburg Northeast (FL),495,St. Petersburg Northeast (FL)
Saint Petersburg Northside Christian (FL),50,St. Petersburg Northside Christian (FL)
St. Pertersburg NorthsideChristian (FL),3,St. Petersburg Northside Christian (FL)
St. Petersburg Northside Christian (FL),330,St. Petersburg Northside Christian (FL)
Saint Petersburg Shorecrest Prep (FL),51,St. Petersburg Shorecrest Prep (FL)
St. Petersburg Shorecrest Prep (FL),333,St. Petersburg Shorecrest Prep (FL)
Starke Bradford (FL),480,Starke Bradford (FL)
Stuart Martin County (FL),462,Stuart Martin County (FL)
Stuart South Fork (FL),356,Stuart South Fork (FL)
Sunrise Piper (FL),370,Sunrise Piper (FL)
Tallahassee Chiles (FL),240,Tallahassee Chiles (FL)
Tallahassee Florida A&M (FL),325,Tallahassee Florida A&M University High (FL)
Tallahassee Florida A&M University High (FL),22,Tallahassee Florida A&M University High (FL)
Tallahassee Florida St. ate (FL),20,Tallahassee Florida State University High (FL)
Tallahassee Florida State University (FL),363,Tallahassee Florida State University High (FL)
Tallahassee Godby (FL),468,Tallahassee Godby (FL)
Leon Tallahassee (FL),4,Tallahassee Leon (FL)
Tallahassee Leon (FL),640,Tallahassee Leon (FL)
Tallahassee Lincoln (FL),500,Tallahassee Lincoln (FL)
Tallahassee Maclay (FL),199,Tallahassee Maclay (FL)
Tallahassee Maranatha Christian (FL),16,Tallahassee Maranatha Christian Academy (FL)
Tallahassee Maranatha Christian Academy (FL),2,Tallahassee Maranatha Christian Academy (FL)
Tallahassee North Florida (FL),17,Tallahassee North Florida Christian (FL)
Tallahassee North Florida Christian (FL),482,Tallahassee North Florida Christian (FL)
Tallahassee Richards (FL),63,Tallahassee Richards (FL)
Tallahassee Rickards (FL),410,Tallahassee Richards (FL)
Tampa Alonso (FL),242,Tampa Alonso (FL)
Tampa Bay Tech (FL),519,Tampa Bay Tech (FL)
Tampa Berkeley Prep (FL),394,Tampa Berkeley Prep (FL)
Tampa Blake (FL),296,Tampa Blake (FL)
Tampa Blake Yellow (FL),19,Tampa Blake (FL)
Tampa Brewster (FL),3,Tampa Brewster Tech (FL)
Tampa Brewster Tech (FL),4,Tampa Brewster Tech (FL)
Tampa Cambridge Christian (FL),227,Tampa Cambridge Christian (FL)
Tampa Catholic (FL),555,Tampa Catholic (FL)
Tampa Chamberlain (FL),683,Tampa Chamberlain (FL)
Tampa Freedom (FL),222,Tampa Freedom (FL)
Tampa Gaither (FL),428,Tampa Gaither (FL)
Tampa Good Shepard (FL),2,Tampa Good Shepherd (FL)
Tampa Good Shepherd (FL),5,Tampa Good Shepherd (FL)
"Tampa Hillsboro """"B"""" (FL)",1,Tampa Hillsboro B (FL)
Tampa Hillsborough (FL),777,Tampa Hillsborough (FL)
Tampa Jefferson (FL),739,Tampa Jefferson (FL)
Tampa Jesuit (FL),576,Tampa Jesuit (FL)
Tampa King (FL),537,Tampa King (FL)
Tampa Leto (FL),486,Tampa Leto (FL)
Tampa Middleton (FL),264,Tampa Middleton (FL)
Tampa Plant (FL),893,Tampa Plant (FL)
Tampa Providence (FL),1,Tampa Providence Christian (FL)
Tampa Providence Christian (FL),1,Tampa Providence Christian (FL)
Tampa Robinson (FL),615,Tampa Robinson (FL)
Tampa Sickles (FL),300,Tampa Sickles (FL)
Tampa Temple Heights Christian (FL),61,Tampa Temple Heights Christian (FL)
Tampa Temple HeightsChristian (FL),109,Tampa Temple Heights Christian (FL)
Tampa Wharton (FL),294,Tampa Wharton (FL)
Tarpon Springs (FL),472,Tarpon Springs (FL)
Tarpon Springs East Lake (FL),374,Tarpon Springs East Lake (FL)
Tavares (FL),405,Tavares (FL)
Tavares Liberty Christian (FL),19,Tavares Liberty Christian Prep (FL)
Tavares Liberty Christian Prep (FL),7,Tavares Liberty Christian Prep (FL)
Tavernier Coral Shores (FL),266,Tavernier Coral Shores (FL)
The Villages Charter (FL),222,The Villages Charter (FL)
Thomas Industrial Institute (FL),2,Thomas Industrial Institute (FL)
Thomas Institute (FL),1,Thomas Industrial Institute (FL)
Titusville (FL),470,Titusville (FL)
Titusville Astronaut (FL),490,Titusville Astronaut (FL)
Trenton (FL),400,Trenton (FL)
Tuscaloosa Paul W. Bryant (FL),1,Tuscaloosa Paul W. Bryant (AL)
Umatilla (FL),408,Umatilla (FL)
Valrico Bloomingdale (FL),393,Valrico Bloomingdale (FL)
Valrico Foundation Christian (FL),21,Valrico Foundation Christian Academy (FL)
Valrico Foundation Christian Academy (FL),14,Valrico Foundation Christian Academy (FL)
Venice (FL),751,Venice (FL)
Vernon (FL),350,Vernon (FL)
Vero Beach (FL),769,Vero Beach (FL)
Vero Beach Masters Academy (FL),20,Vero Beach Master's Academy (FL)
Vero Beach Master's Academy (FL),118,Vero Beach Master's Academy (FL)
Vero Beach Saint Edward's (FL),26,Vero Beach St. Edward's (FL)
Vero Beach St. Edwards (FL),18,Vero Beach St. Edward's (FL)
Vero Beach St. Edward's (FL),315,Vero Beach St. Edward's (FL)
Viera (FL),198,Viera (FL)
Ernest Ward (FL),88,Walnut Hill Ernest Ward (FL)
McDavid Ernest Ward (FL),1,Walnut Hill Ernest Ward (FL)
Walnut Hill Ernest Ward (FL),59,Walnut Hill Ernest Ward (FL)
Walnut Hill Ward (FL),4,Walnut Hill Ernest Ward (FL)
Wauchula Hardee (FL),458,Wauchula Hardee (FL)
Wellington (FL),321,Wellington (FL)
Wellington Palm Beach (FL),20,Wellington Palm Beach Central (FL)
Wellington Palm Beach Central (FL),217,Wellington Palm Beach Central (FL)
Wesley Chapel (FL),255,Wesley Chapel (FL)
Wesley Chapel Wiregrass Ranch (FL),196,Wesley Chapel Wiregrass Ranch (FL)
West Melbourne Calvary Chapel (FL),20,West Melbourne Calvary Chapel Academy (FL)
West Melbourne Calvary Chapel Academy (FL),25,West Melbourne Calvary Chapel Academy (FL)
West Palm Beach Berean Christian (FL),2,West Palm Beach Berean Christian (FL)
West Palm Beach BereanChristian (FL),162,West Palm Beach Berean Christian (FL)
West Palm Beach Brenean (FL),1,West Palm Beach Berean Christian (FL)
West Palm Beach Cardinal Newman (FL),428,West Palm Beach Cardinal Newman (FL)
West Palm Beach Forest Hill (FL),374,West Palm Beach Forest Hill (FL)
West Palm Beach Forest Hills (FL),3,West Palm Beach Forest Hill (FL)
West Palm Beach Kings Academy (FL),20,West Palm Beach King's Academy (FL)
West Palm Beach King's Academy (FL),333,West Palm Beach King's Academy (FL)
West Palm Beach Palm Beach (FL),18,West Palm Beach Palm Beach Lakes (FL)
West Palm Beach Palm Beach Lakes (FL),300,West Palm Beach Palm Beach Lakes (FL)
Weston Cypress Bay (FL),233,Weston Cypress Bay (FL)
Wewahitchka (FL),327,Wewahitchka (FL)
Wildwood (FL),462,Wildwood (FL)
Williston (FL),430,Williston (FL)
Winter Garden Foundation Academy (FL),187,Winter Garden Foundation Academy (FL)
Winter Garden West Orange (FL),455,Winter Garden West Orange (FL)
Winter Haven (FL),891,Winter Haven (FL)
Winter Haven All Saints Academy (FL),1,Winter Haven All Saints' Academy (FL)
Winter Haven All Saints' Academy (FL),224,Winter Haven All Saints' Academy (FL)
Winter Have Ambassadors Christian Academyn (FL),10,Winter Haven Ambassadors Christian (FL)
Winter Haven Ambassadors Christian (FL),12,Winter Haven Ambassadors Christian (FL)
Winter Park (FL),651,Winter Park (FL)
Winter Park Lake Howell (FL),431,Winter Park Lake Howell (FL)
Winter Park Trinity Prep (FL),343,Winter Park Trinity Prep (FL)
Winter Springs (FL),247,Winter Springs (FL)
Yulee (FL),211,Yulee (FL)
Zephyrhills (FL),436,Zephyrhills (FL)
Zephyrhills Christian (FL),18,Zephyrhills Christian Academy (FL)
Zephyrhills Christian Academy (FL),130,Zephyrhills Christian Academy (FL)
