Alias_Name,GameCount,Standardized_Name
Saint John Lake Central (IN),632,Saint John Lake Central (IN)
St. John Lake Central (IN),9,Saint John Lake Central (IN)
Saint Leon East Central (IN),542,Saint Leon East Central (IN)
Salem (IN),516,Salem (IN)
Scottsburg (IN),175,Scottsburg (IN)
Sellersburg Rock Creek (IN),13,Sellersburg Rock Creek Academy (IN)
Sellersburg Rock Creek Academy (IN),50,Sellersburg Rock Creek Academy (IN)
Sellersburg Silver Creek (IN),155,Sellersburg Silver Creek (IN)
Seymour (IN),592,Seymour (IN)
Sharpsville Tri Central (IN),16,Sharpsville Tri-Central (IN)
Sharpsville Tri-Central (IN),494,Sharpsville Tri-Central (IN)
Shelbyville (IN),533,Shelbyville (IN)
Sheridan (IN),642,Sheridan (IN)
South Bend (IN),302,South Bend (IN)
South Bend Adams (IN),756,South Bend Adams (IN)
South Bend Central (IN),334,South Bend Central (IN)
South Bend Catholic (In),12,South Bend Central Catholic (IN)
South Bend Central Catholic (IN),72,South Bend Central Catholic (IN)
South Bend Clay (IN),543,South Bend Clay (IN)
South Bend LaSalle Academy (IN),45,South Bend LaSalle (IN)
South LaSalle (IN),7,South Bend LaSalle (IN)
South Bend Ridey (IN),19,South Bend Riley (IN)
South Bend Riley (IN),834,South Bend Riley (IN)
South Riley (IN),4,South Bend Riley (IN)
South Bend Saint Joseph (IN),766,South Bend St. Joseph (IN)
South Bend St. Joseph (IN),66,South Bend St. Joseph (IN)
South Bend Washington (IN),847,South Bend Washington (IN)
South Whitley Whitko (IN),514,South Whitley Whitko (IN)
Southport (IN),611,Southport (IN)
Speedway (IN),579,Speedway (IN)
Spencer Owen Valley (IN),472,Spencer Owen Valley (IN)
Straughn Tri (IN),497,Straughn Tri (IN)
Sullivan (IN),839,Sullivan (IN)
Syracuse Wawasee (IN),517,Syracuse Wawasee (IN)
Syracuse Wawasee Prep (IN),5,Syracuse Wawasee (IN)
Tell City (IN),896,Tell City (IN)
Tennessee Deaf (IN),1,Tennessee School for the Deaf (TN)
Terre Haute Gerstmeyer (IN),65,Terre Haute Gerstmeyer (IN)
Terre Haute Gerstmeyer Tech (IN),1,Terre Haute Gerstmeyer (IN)
Terre Haute North Vigo (IN),578,Terre Haute North Vigo (IN)
Terre Haute South Vigo (IN),584,Terre Haute South Vigo (IN)
Thorntown Western Boone (IN),551,Thorntown Western Boone (IN)
Tipton (IN),582,Tipton (IN)
Trafalgar Indian Creek (IN),502,Trafalgar Indian Creek (IN)
Union City Community (IN),469,Union City Community (IN)
Union Mills South Central (IN),454,Union Mills South Central (IN)
Valparaiso (IN),883,Valparaiso (IN)
Valparaiso Boone Grove (IN),158,Valparaiso Boone Grove (IN)
Valparaiso Wheeler (IN),278,Valparaiso Wheeler (IN)
Veedersburg Fountain Central (IN),527,Veedersburg Fountain Central (IN)
Vevay Switzerland County (IN),100,Vevay Switzerland County (IN)
Vincennes Lincoln (IN),1067,Vincennes Lincoln (IN)
Wabash (IN),632,Wabash (IN)
Wabash Northfield (IN),509,Wabash Northfield (IN)
Wabash Southwood (IN),495,Wabash Southwood (IN)
Walkerton John Glenn (IN),514,Walkerton John Glenn (IN)
Walkterton John Glenn (IN),9,Walkerton John Glenn (IN)
Walton Lewis Cass (IN),545,Walton Lewis Cass (IN)
Warsaw (IN),862,Warsaw (IN)
Washington (IN),926,Washington (IN)
Waterloo DeKalb (IN),519,Waterloo DeKalb (IN)
West Lafayette (IN),623,West Lafayette (IN)
West Lafayette Harrison (IN),493,West Lafayette Harrison (IN)
West Lebanon Seeger (IN),508,West Lebanon Seeger (IN)
West Terre Haute West Vigo (IN),504,West Terre Haute West Vigo (IN)
Westfield (IN),568,Westfield (IN)
Wheatfield Kankakee Valley (IN),511,Wheatfield Kankakee Valley (IN)
Whiteland (IN),510,Whiteland (IN)
Whitestown Traders Point (IN),8,Whitestown Traders Point Christian Academy (IN)
Whitestown Traders Point Christian Academy (IN),100,Whitestown Traders Point Christian Academy (IN)
Whiting (IN),873,Whiting (IN)
Whiting George Rogers Clark (IN),42,Whiting George Rogers Clark (IN)
Whiting Rogers (IN),2,Whiting George Rogers Clark (IN)
Winamac (IN),526,Winamac (IN)
Winchester Community (IN),489,Winchester Community (IN)
Wolcott Tri County (IN),20,Wolcott Tri-County (IN)
Wolcott Tri-County (IN),473,Wolcott Tri-County (IN)
Woodburn Woodlan (IN),538,Woodburn Woodlan (IN)
Yorktown (IN),519,Yorktown (IN)
Zionsville (IN),603,Zionsville (IN)
